match_id,match_date,season,season_year,event_name,event_name_missing_flag,venue,city,city_missing_flag,team_1,team_2,toss_winner_is_team_1,toss_decision_bat,outcome_class,team_1_win,label_is_binary,team_1_days_since_last_match,team_1_venue_win_rate,team_1_sample_size_last_5,team_1_win_rate_last_5,team_1_win_rate_weighted_last_5,team_1_win_rate_uncertainty_last_5,team_1_avg_runs_last_5,team_1_avg_runs_conceded_last_5,team_1_run_rate_last_5,team_1_powerplay_run_rate_last_5,team_1_middle_run_rate_last_5,team_1_death_run_rate_last_5,team_1_dot_ball_pct_last_5,team_1_boundary_pct_last_5,team_1_wides_conceded_rate_last_5,team_1_no_ball_rate_last_5,team_1_death_wickets_lost_rate_last_5,team_1_clutch_index_last_5,team_1_sample_size_last_10,team_1_win_rate_last_10,team_1_win_rate_weighted_last_10,team_1_win_rate_uncertainty_last_10,team_1_avg_runs_last_10,team_1_avg_runs_conceded_last_10,team_1_run_rate_last_10,team_1_powerplay_run_rate_last_10,team_1_middle_run_rate_last_10,team_1_death_run_rate_last_10,team_1_dot_ball_pct_last_10,team_1_boundary_pct_last_10,team_1_wides_conceded_rate_last_10,team_1_no_ball_rate_last_10,team_1_death_wickets_lost_rate_last_10,team_1_clutch_index_last_10,team_2_days_since_last_match,team_2_venue_win_rate,team_2_sample_size_last_5,team_2_win_rate_last_5,team_2_win_rate_weighted_last_5,team_2_win_rate_uncertainty_last_5,team_2_avg_runs_last_5,team_2_avg_runs_conceded_last_5,team_2_run_rate_last_5,team_2_powerplay_run_rate_last_5,team_2_middle_run_rate_last_5,team_2_death_run_rate_last_5,team_2_dot_ball_pct_last_5,team_2_boundary_pct_last_5,team_2_wides_conceded_rate_last_5,team_2_no_ball_rate_last_5,team_2_death_wickets_lost_rate_last_5,team_2_clutch_index_last_5,team_2_sample_size_last_10,team_2_win_rate_last_10,team_2_win_rate_weighted_last_10,team_2_win_rate_uncertainty_last_10,team_2_avg_runs_last_10,team_2_avg_runs_conceded_last_10,team_2_run_rate_last_10,team_2_powerplay_run_rate_last_10,team_2_middle_run_rate_last_10,team_2_death_run_rate_last_10,team_2_dot_ball_pct_last_10,team_2_boundary_pct_last_10,team_2_wides_conceded_rate_last_10,team_2_no_ball_rate_last_10,team_2_death_wickets_lost_rate_last_10,team_2_clutch_index_last_10,head_to_head_total_matches,head_to_head_team_1_win_rate,venue_avg_first_innings_score,venue_chase_success_rate,venue_season_avg_first_innings_score,venue_season_chase_success_rate,season_avg_first_innings_score,season_chase_success_rate,venue_first_innings_vs_season,venue_chase_vs_season,win_rate_diff_last_5,weighted_win_rate_diff_last_5,avg_runs_diff_last_5,powerplay_rr_diff_last_5,middle_rr_diff_last_5,death_rr_diff_last_5,boundary_pct_diff_last_5,dot_ball_pct_diff_last_5
251488,2006-12-26,2006/07,2006,Sri Lanka in New Zealand T20I Series,0,Eden Park,Auckland,0,New Zealand,Sri Lanka,1,0,win,1,1,4,0.0,3,0.333333,0.333333,0.272166,148.0,133.75,7.586111,8.5,6.805556,8.25,0.365992,0.142886,0.025759,0.012398,0.088889,1.444444,3,0.333333,0.333333,0.272166,148.0,133.75,7.586111,8.5,6.805556,8.25,0.365992,0.142886,0.025759,0.012398,0.088889,1.444444,4,0.0,2,1.0,1.0,0.0,112.5,161.5,9.389286,10.147619,3.777778,3.7,0.337943,0.211149,0.04026,0.004,0.066667,-0.077778,2,1.0,1.0,0.0,112.5,161.5,9.389286,10.147619,3.777778,3.7,0.337943,0.211149,0.04026,0.004,0.066667,-0.077778,1,0.0,170.0,0.0,0.0,0.0,148.75,0.5,21.25,-0.5,-0.666667,-0.666667,35.5,-1.647619,3.027778,4.55,-0.068263,0.028049
249227,2007-01-09,2006/07,2006,,1,Sydney Cricket Ground,UNKNOWN_CITY,1,Australia,England,1,1,win,1,1,319,0.0,4,0.5,0.4,0.25,175.25,166.0,9.137069,8.0,8.856209,9.65,0.322044,0.183837,0.020395,0.004,0.016667,0.793791,4,0.5,0.4,0.25,175.25,166.0,9.137069,8.0,8.856209,9.65,0.322044,0.183837,0.020395,0.004,0.016667,0.793791,134,0.0,3,0.333333,0.166667,0.272166,161.333333,130.0,8.066667,7.722222,7.407407,9.666667,0.297778,0.155447,0.039619,0.015514,0.077778,2.25926,3,0.333333,0.166667,0.272166,161.333333,130.0,8.066667,7.722222,7.407407,9.666667,0.297778,0.155447,0.039619,0.015514,0.077778,2.25926,1,0.0,0.0,0.0,0.0,0.0,142.0,0.6,-142.0,-0.6,0.166667,0.233333,13.916667,0.277778,1.448802,-0.016667,0.02839,0.024266
258463,2007-06-28,2007,2007,West Indies in England T20I Series,0,Kennington Oval,London,0,England,West Indies,0,1,loss,0,1,170,0.0,4,0.25,0.1,0.216506,157.0,152.75,7.85,8.0,7.055556,9.1,0.309948,0.144144,0.033812,0.011636,0.083333,2.044444,4,0.25,0.1,0.216506,157.0,152.75,7.85,8.0,7.055556,9.1,0.309948,0.144144,0.033812,0.011636,0.083333,2.044444,497,0.0,0,0.0,0.0,1.0,126.0,126.0,6.3,3.833333,6.444444,9.0,0.422764,0.113821,0.04,0.0,0.066667,2.555556,0,0.0,0.0,1.0,126.0,126.0,6.3,3.833333,6.444444,9.0,0.422764,0.113821,0.04,0.0,0.066667,2.555556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,31.0,4.166667,0.611112,0.1,0.030323,-0.112816
258464,2007-06-29,2007,2007,West Indies in England T20I Series,0,Kennington Oval,London,0,England,West Indies,0,1,win,1,1,1,0.0,5,0.2,0.066667,0.178885,164.2,163.8,8.21,8.2,7.311111,9.84,0.290234,0.147836,0.041336,0.010896,0.073333,2.528889,5,0.2,0.066667,0.178885,164.2,163.8,8.21,8.2,7.311111,9.84,0.290234,0.147836,0.041336,0.010896,0.073333,2.528889,1,1.0,1,1.0,1.0,0.0,167.0,159.5,8.35,7.083333,8.277778,10.0,0.366144,0.168022,0.048455,0.0,0.1,1.722222,1,1.0,1.0,0.0,167.0,159.5,8.35,7.083333,8.277778,10.0,0.366144,0.168022,0.048455,0.0,0.1,1.722222,1,0.0,208.0,0.0,208.0,0.0,208.0,0.0,0.0,0.0,-0.8,-0.933333,-2.8,1.116667,-0.966667,-0.16,-0.020186,-0.07591
306987,2007-09-01,2007/08,2007,Twenty20 Quadrangular (in Kenya),0,Gymkhana Club Ground,Nairobi,0,Bangladesh,Kenya,1,0,win,1,1,-1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,188.5,0.5,-188.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306989,2007-09-02,2007/08,2007,Twenty20 Quadrangular (in Kenya),0,Gymkhana Club Ground,Nairobi,0,Bangladesh,Pakistan,1,0,loss,0,1,1,1.0,1,1.0,1.0,0.0,139.0,138.0,7.794393,9.891892,6.777778,6.375,0.375,0.151786,0.04,0.0,0.0625,-0.402778,1,1.0,1.0,0.0,139.0,138.0,7.794393,9.891892,6.777778,6.375,0.375,0.151786,0.04,0.0,0.0625,-0.402778,370,0.0,1,1.0,1.0,0.0,148.0,144.0,8.299065,11.0,6.0,9.882353,0.443478,0.182609,0.01626,0.00813,0.058824,3.882353,1,1.0,1.0,0.0,148.0,144.0,8.299065,11.0,6.0,9.882353,0.443478,0.182609,0.01626,0.00813,0.058824,3.882353,0,0.0,138.0,1.0,138.0,1.0,171.666667,0.666667,-33.666667,0.333333,0.0,0.0,-9.0,-1.108108,0.777778,-3.507353,-0.030823,-0.068478
306991,2007-09-04,2007/08,2007,Twenty20 Quadrangular (in Kenya),0,Gymkhana Club Ground,Nairobi,0,Kenya,Pakistan,1,1,loss,0,1,3,0.0,1,0.0,0.0,0.0,138.0,139.0,6.842975,5.833333,7.0,7.741935,0.4,0.112,0.035714,0.008929,0.129032,0.741935,1,0.0,0.0,0.0,138.0,139.0,6.842975,5.833333,7.0,7.741935,0.4,0.112,0.035714,0.008929,0.129032,0.741935,2,1.0,2,1.0,1.0,0.0,169.5,152.5,8.924533,11.083333,7.388889,9.441176,0.364016,0.172605,0.028291,0.004065,0.096078,2.052287,2,1.0,1.0,0.0,169.5,152.5,8.924533,11.083333,7.388889,9.441176,0.364016,0.172605,0.028291,0.004065,0.096078,2.052287,0,0.0,164.5,0.5,164.5,0.5,176.5,0.5,-12.0,0.0,-1.0,-1.0,-31.5,-5.25,-0.388889,-1.699241,-0.060605,0.035984
287853,2007-09-11,2007/08,2007,ICC World Twenty20,0,New Wanderers Stadium,Johannesburg,0,South Africa,West Indies,1,0,win,1,1,284,0.333333,4,0.25,0.3,0.216506,143.5,167.25,7.333169,6.833333,7.555556,7.397619,0.413004,0.145086,0.038483,0.010882,0.152249,-0.157937,4,0.25,0.3,0.216506,143.5,167.25,7.333169,6.833333,7.555556,7.397619,0.413004,0.145086,0.038483,0.010882,0.152249,-0.157937,74,0.0,2,0.5,0.333333,0.353553,167.666667,164.0,8.383333,7.5,8.777778,8.733333,0.359687,0.165778,0.072304,0.002667,0.1,-0.044445,2,0.5,0.333333,0.353553,167.666667,164.0,8.383333,7.5,8.777778,8.733333,0.359687,0.165778,0.072304,0.002667,0.1,-0.044445,0,0.0,153.333333,0.666667,0.0,0.0,159.6,0.6,-6.266667,0.066667,-0.25,-0.033333,-24.166667,-0.666667,-1.222222,-1.335714,-0.020692,0.053317
287854,2007-09-12,2007/08,2007,ICC World Twenty20,0,Kingsmead,Durban,0,Kenya,New Zealand,0,0,loss,0,1,8,0.0,2,0.0,0.0,0.0,115.0,116.0,5.740815,5.43018,5.0,7.513825,0.464,0.08,0.040846,0.004464,0.118088,2.513825,2,0.0,0.0,0.0,115.0,116.0,5.740815,5.43018,5.0,7.513825,0.464,0.08,0.040846,0.004464,0.118088,2.513825,260,0.0,4,0.5,0.6,0.25,141.6,130.0,7.322943,8.5,6.222222,8.314286,0.398057,0.144133,0.036125,0.011643,0.071111,2.092064,4,0.5,0.6,0.25,141.6,130.0,7.322943,8.5,6.222222,8.314286,0.398057,0.144133,0.036125,0.011643,0.071111,2.092064,0,0.0,0.0,0.0,0.0,0.0,167.166667,0.666667,-167.166667,-0.666667,-0.5,-0.6,-26.6,-3.06982,-1.222222,-0.800461,-0.064133,0.065943
287855,2007-09-12,2007/08,2007,ICC World Twenty20,0,Kingsmead,Durban,0,Pakistan,Scotland,0,0,win,1,1,8,0.0,3,1.0,1.0,0.0,144.0,132.333333,8.190652,9.331746,7.384259,6.294118,0.395934,0.153384,0.021528,0.016043,0.064052,-1.090141,3,1.0,1.0,0.0,144.0,132.333333,8.190652,9.331746,7.384259,6.294118,0.395934,0.153384,0.021528,0.016043,0.064052,-1.090141,-1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,73.0,1.0,73.0,1.0,153.714286,0.714286,-80.714286,0.285714,1.0,1.0,144.0,9.331746,7.384259,6.294118,0.153384,0.395934
