match_id,innings_number,over,ball_in_over,batting_team,player_out,kind,fielders
1215163,2,16,6,Bahrain,Anasim Khan,caught,UKPW Kumaranayaka
1215164,1,2,6,United Arab Emirates,Rohan Mustafa,caught,Mohammad Rizlan
1215164,1,3,3,United Arab Emirates,Basil Hameed,lbw,
1215164,1,9,4,United Arab Emirates,V Aravind,caught,Iqbal Hussain
1215164,1,11,2,United Arab Emirates,Chirag Suri,caught,Gayan Munaweera
1215164,1,13,4,United Arab Emirates,A Sharafu,bowled,
1215164,1,14,1,United Arab Emirates,Muhammad Usman,lbw,
1215164,1,14,2,United Arab Emirates,Ahmed Raza,lbw,
1215164,1,17,6,United Arab Emirates,Sultan Ahmed,caught,Mohammad Rizlan
1215164,1,18,3,United Arab Emirates,Zahoor Khan,lbw,
1215164,1,18,4,United Arab Emirates,Junaid Siddique,bowled,
1215164,2,2,4,Qatar,Zaheer Ibrahim,caught,Muhammad Usman
1215164,2,3,5,Qatar,I Liyanage,lbw,
1215164,2,5,1,Qatar,Kamran Khan,caught,V Aravind
1215164,2,6,3,Qatar,Muhammad Tanveer,caught,Basil Hameed
1215164,2,10,6,Qatar,Mohammad Rizlan,caught,Basil Hameed
1215164,2,11,4,Qatar,Khurram Shahzad,caught,V Aravind
1215164,2,14,4,Qatar,Tamoor Sajjad,caught,Sultan Ahmed
1215164,2,17,5,Qatar,Mohammed Awais,bowled,
1215164,2,19,2,Qatar,Iqbal Hussain,caught,V Aravind
1215164,2,19,6,Qatar,Gayan Munaweera,caught,Ahmed Raza
1215165,1,7,3,United Arab Emirates,Rohan Mustafa,lbw,
1215165,1,10,5,United Arab Emirates,Basil Hameed,caught,MNM Aslam
1215165,1,15,2,United Arab Emirates,Muhammad Usman,caught,Muhammad Kashif
1215165,1,16,3,United Arab Emirates,Chirag Suri,caught,Sayed Monib
1215165,1,19,5,United Arab Emirates,A Sharafu,caught,UKPW Kumaranayaka
1215165,2,0,5,Kuwait,Usman Patel,caught,Sultan Ahmed
1215165,2,5,2,Kuwait,R Sandaruwan,caught,Rohan Mustafa
1215165,2,7,1,Kuwait,Bilal Tahir,caught,Sultan Ahmed
1215165,2,8,1,Kuwait,Sayed Monib,caught,Basil Hameed
1215165,2,8,2,Kuwait,Muhammad Kashif,bowled,
1215165,2,11,3,Kuwait,Aphsal Ashraf,caught,A Sharafu
1215165,2,12,5,Kuwait,Shiraz Khan,caught,Rohan Mustafa
1217738,1,4,4,Singapore,S Chandramohan,caught,DF Jacobs
1217738,1,9,1,Singapore,R Rohan,bowled,
1217738,1,15,2,Singapore,Manpreet Singh,caught,P Suanchuai
1217738,1,17,1,Singapore,Sidhant Singh,lbw,
1217738,1,17,5,Singapore,U Aryaman Sunil,caught,W Uisuk
1217738,1,18,6,Singapore,A Krishna,caught,HJ Jordaan
1217738,1,19,4,Singapore,R Gaznavi,run out,
1217738,2,1,5,Thailand,W Uisuk,caught,Amjad Mahboob
1217738,2,3,2,Thailand,N Pathan,bowled,
1217738,2,9,3,Thailand,DF Jacobs,caught,S Chandramohan
1217738,2,10,2,Thailand,HJ Jordaan,caught,Manpreet Singh
1217738,2,14,2,Thailand,Z Hoque,caught,S Chandramohan
1217738,2,14,6,Thailand,Robert Raina,caught,Janak Prakash
1217738,2,15,1,Thailand,M Faheem,caught,R Rohan
1217738,2,16,7,Thailand,P Suanchuai,caught,Abdul Rahman
1217738,2,17,6,Thailand,N Senamontree,caught,R Gaznavi
1217738,2,18,6,Thailand,Vichanath Singh,caught,Manpreet Singh
1217740,1,7,5,Hong Kong,Shahid Wasif,caught,Aarif Sheikh
1217740,1,9,3,Hong Kong,Nizakat Khan,caught,Kushal Malla
1217740,1,10,2,Hong Kong,KD Shah,caught,DS Airee
1217740,1,13,6,Hong Kong,Haroon Arshad,caught,A Bohara
1217740,1,16,5,Hong Kong,JJ Atkinson,stumped,B Bhandari
1217740,1,18,5,Hong Kong,Aizaz Khan,run out,
1217740,2,4,5,Nepal,Kushal Malla,caught,Nizakat Khan
1217740,2,7,5,Nepal,P Khadka,lbw,
1217740,2,9,5,Nepal,DS Airee,caught,SS McKechnie
1217740,2,10,6,Nepal,P Sarraf,caught,JJ Atkinson
1217740,2,12,4,Nepal,B Bhandari,caught,Waqas Khan
1217740,2,14,3,Nepal,G Malla,stumped,SS McKechnie
1217740,2,16,1,Nepal,Karan KC,caught,Nizakat Khan
1217740,2,16,4,Nepal,S Lamichhane,caught,Shahid Wasif
1217740,2,16,5,Nepal,Aarif Sheikh,caught,Shahid Wasif
1217740,2,18,1,Nepal,A Bohara,caught,JJ Atkinson
1217741,1,1,6,Thailand,DF Jacobs,bowled,
1217741,1,2,5,Thailand,W Uisuk,bowled,
1217741,1,4,4,Thailand,N Pathan,bowled,
1217741,1,8,3,Thailand,P Suanchuai,caught,Nazril Rahman
1217741,1,15,2,Thailand,Robert Raina,caught,Syazrul Idrus
1217741,1,16,1,Thailand,HJ Jordaan,caught,Nazril Rahman
1217741,1,17,3,Thailand,M Faheem,bowled,
1217741,1,18,6,Thailand,Z Hoque,caught,Syed Aziz
1217741,1,19,5,Thailand,Vichanath Singh,run out,
1217741,2,8,4,Malaysia,Anwar Arudin,bowled,
1217741,2,9,5,Malaysia,Khizar Hayat,caught,S Desungnoen
1217742,1,10,6,Singapore,S Chandramohan,caught and bowled,
1217742,1,17,3,Singapore,Sidhant Singh,caught,Mohamed Arief
1217742,1,18,6,Singapore,U Aryaman Sunil,bowled,
1217742,2,0,3,Malaysia,Anwar Arudin,caught,Janak Prakash
1217742,2,1,1,Malaysia,Virandeep Singh,caught,Sidhant Singh
1217742,2,2,4,Malaysia,Khizar Hayat,caught,R Rohan
1217742,2,7,2,Malaysia,Ahmed Faiz,caught,Amjad Mahboob
1217742,2,8,3,Malaysia,Syed Aziz,caught,Manpreet Singh
1217742,2,12,1,Malaysia,Aminuddin Ramly,caught,S Chandramohan
1217742,2,13,3,Malaysia,S Muniandy,stumped,Manpreet Singh
1217742,2,13,5,Malaysia,Mohamed Arief,caught,TH David
1217742,2,14,6,Malaysia,Fitri Sham,run out,
1217742,2,15,1,Malaysia,Syazrul Idrus,bowled,
1217743,1,1,5,Thailand,W Uisuk,caught,Waqas Barkat
1217743,1,4,3,Thailand,HJ Jordaan,caught,JJ Atkinson
1217743,1,5,4,Thailand,DF Jacobs,caught,SS McKechnie
1217743,1,10,2,Thailand,N Pathan,caught,Ehsan Khan
1217743,1,12,2,Thailand,Robert Raina,stumped,SS McKechnie
1217743,1,13,6,Thailand,Ismail Sardar,stumped,SS McKechnie
1217743,1,15,3,Thailand,P Suanchuai,bowled,
1217743,1,16,6,Thailand,N Senamontree,lbw,
1217743,2,2,2,Hong Kong,Shahid Wasif,bowled,
1217743,2,5,5,Hong Kong,Nizakat Khan,caught,Z Hoque
1217744,1,1,6,Thailand,N Pathan,caught,A Bohara
1217744,1,2,4,Thailand,DF Jacobs,run out,
1217744,1,7,6,Thailand,W Uisuk,bowled,
1217744,1,9,2,Thailand,Robert Raina,bowled,
1217744,1,12,4,Thailand,HJ Jordaan,bowled,
1217744,1,13,6,Thailand,Z Hoque,lbw,
1217744,1,15,4,Thailand,Ismail Sardar,bowled,
1217744,1,17,3,Thailand,C Pengkumta,caught,DS Airee
1217744,1,18,3,Thailand,N Senamontree,run out,
1217744,1,19,6,Thailand,Vichanath Singh,run out,
1217744,2,1,3,Nepal,P Khadka,stumped,P Suanchuai
1217745,1,3,2,Singapore,Sidhant Singh,bowled,
1217745,1,10,2,Singapore,S Chandramohan,bowled,
1217745,1,10,3,Singapore,R Rohan,caught,Aizaz Khan
1217745,1,17,5,Singapore,TH David,bowled,
1217745,1,19,6,Singapore,U Aryaman Sunil,run out,
1217745,2,2,6,Hong Kong,Shahid Wasif,caught,AAhan Achar
1217745,2,3,5,Hong Kong,Nizakat Khan,caught,R Gaznavi
1217745,2,9,1,Hong Kong,KD Shah,bowled,
1217745,2,11,5,Hong Kong,Waqas Khan,stumped,Manpreet Singh
1217745,2,15,1,Hong Kong,Aizaz Khan,caught,Janak Prakash
1217745,2,16,3,Hong Kong,Haroon Arshad,bowled,
1217745,2,16,6,Hong Kong,JJ Atkinson,caught,S Chandramohan
1217745,2,17,5,Hong Kong,Waqas Barkat,caught,R Rohan
1217747,1,0,7,Malaysia,Anwar Arudin,caught,KD Shah
1217747,1,8,5,Malaysia,Khizar Hayat,caught,KD Shah
1217747,1,9,6,Malaysia,Virandeep Singh,caught,Nizakat Khan
1217747,1,13,4,Malaysia,Ahmed Faiz,caught,Nizakat Khan
1217747,1,17,2,Malaysia,Aminuddin Ramly,caught,Ehsan Khan
1217747,1,18,1,Malaysia,Syed Aziz,caught,KD Shah
1217747,2,2,1,Hong Kong,Nizakat Khan,lbw,
1217747,2,5,4,Hong Kong,KD Shah,lbw,
1217747,2,8,4,Hong Kong,Waqas Khan,caught,Pavandeep Singh
1217747,2,16,3,Hong Kong,Shahid Wasif,stumped,Virandeep Singh
1223952,1,2,5,India,S Dhawan,bowled,
1223952,1,6,4,India,V Kohli,caught and bowled,
1223952,1,11,1,India,SV Samson,caught,MJ Swepson
1223952,1,12,4,India,MK Pandey,caught,JR Hazlewood
1223952,1,13,5,India,KL Rahul,caught,SA Abbott
1223952,1,16,5,India,HH Pandya,caught,SPD Smith
1223952,1,19,3,India,Washington Sundar,caught,SA Abbott
1223952,2,7,4,Australia,AJ Finch,caught,HH Pandya
1223952,2,9,5,Australia,SPD Smith,caught,SV Samson
1223952,2,10,3,Australia,GJ Maxwell,lbw,
1223952,2,14,6,Australia,DJM Short,caught,HH Pandya
1223952,2,16,6,Australia,MS Wade,caught,V Kohli
1223952,2,17,4,Australia,MC Henriques,lbw,
1223952,2,18,1,Australia,MA Starc,bowled,
1223953,1,4,3,Australia,DJM Short,caught,SS Iyer
1223953,1,7,7,Australia,MS Wade,run out,
1223953,1,12,4,Australia,GJ Maxwell,caught,Washington Sundar
1223953,1,17,5,Australia,SPD Smith,caught,HH Pandya
1223953,1,18,3,Australia,MC Henriques,caught,KL Rahul
1223953,2,5,2,India,KL Rahul,caught,MJ Swepson
1223953,2,11,2,India,S Dhawan,caught,MJ Swepson
1223953,2,13,4,India,SV Samson,caught,SPD Smith
1223953,2,16,1,India,V Kohli,caught,MS Wade
1223954,1,1,4,Australia,AJ Finch,caught,HH Pandya
1223954,1,9,4,Australia,SPD Smith,bowled,
1223954,1,18,2,Australia,MS Wade,lbw,
1223954,1,19,1,Australia,GJ Maxwell,bowled,
1223954,1,19,4,Australia,DJM Short,run out,
1223954,2,0,2,India,KL Rahul,caught,SPD Smith
1223954,2,8,5,India,S Dhawan,caught,DR Sams
1223954,2,12,3,India,SV Samson,caught,SPD Smith
1223954,2,12,6,India,SS Iyer,lbw,
1223954,2,17,1,India,HH Pandya,caught,AJ Finch
1223954,2,18,1,India,V Kohli,caught,DR Sams
1223954,2,19,2,India,Washington Sundar,caught,AJ Tye
1229820,1,2,1,Belgium,S Jamil,caught,J Mees
1229820,1,3,1,Belgium,Muhammad Muneeb,caught,J Barker
1229820,1,7,5,Belgium,Wahidullah Usmani,lbw,
1229820,1,9,5,Belgium,Mamoon Latif,caught,S Browne
1229820,1,12,4,Belgium,Sazzad Hosen,caught,J Mees
1229820,1,16,4,Belgium,Saber Zakhil,caught,J Barker
1229820,1,18,3,Belgium,Murid Ekrami,run out,
1229820,1,18,5,Belgium,Ashiqullah Said,caught,S Browne
1229820,2,1,2,Luxembourg,S Browne,caught,Saber Zakhil
1229820,2,4,6,Luxembourg,J Mees,caught,S Jamil
1229820,2,5,2,Luxembourg,J Barker,bowled,
1229820,2,8,1,Luxembourg,V Vijh,caught,Mamoon Latif
1229820,2,13,3,Luxembourg,T Whiteman,caught,Saber Zakhil
1229820,2,16,2,Luxembourg,S Kushretha,bowled,
1229820,2,17,5,Luxembourg,M Dixit,caught,Mamoon Latif
1229820,2,17,6,Luxembourg,R Heyns,caught,S Jamil
1229822,1,0,4,Belgium,S Jamil,caught,K Mendon
1229822,1,1,4,Belgium,Muhammad Muneeb,run out,
1229822,1,4,4,Belgium,Mamoon Latif,caught,S Davizi
1229822,1,5,5,Belgium,Sazzad Hosen,lbw,
1229822,1,6,5,Belgium,Shaheryar Butt,run out,
1229822,1,17,3,Belgium,Wahidullah Usmani,caught,K Gilham
1229822,2,0,3,Czech Republic,H Gori,bowled,
1229822,2,3,5,Czech Republic,EB Knowles,retired hurt,
1229822,2,3,6,Czech Republic,Hilal Ahmad,lbw,
1229822,2,6,5,Czech Republic,S Pokhriyal,bowled,
1229822,2,7,1,Czech Republic,S Wickramasekara,caught,Shaheryar Butt
1229822,2,7,6,Czech Republic,S Davizi,caught,Murid Ekrami
1229822,2,16,1,Czech Republic,A Ashokan,lbw,
1229822,2,18,4,Czech Republic,K Mendon,caught,S Jamil
1229823,1,0,2,Belgium,Muhammad Muneeb,lbw,
1229823,1,4,4,Belgium,Sherul Mehta,caught,J Mees
1229823,1,9,6,Belgium,Sazzad Hosen,caught,R Heyns
1229823,1,13,6,Belgium,Shaheryar Butt,caught,R Heyns
1229823,1,16,4,Belgium,Wahidullah Usmani,caught,M Dixit
1229823,1,18,5,Belgium,Saber Zakhil,caught,M Cope
1229823,1,18,6,Belgium,Mamoon Latif,caught,J Barker
1229823,1,19,5,Belgium,Khalid Ahmadi,bowled,
1229823,2,2,1,Luxembourg,J Barker,bowled,
1229823,2,3,1,Luxembourg,S Browne,caught,Saber Zakhil
1229823,2,17,2,Luxembourg,V Vijh,caught,Saber Zakhil
1229824,1,2,2,Isle of Man,N Knights,caught,LB Ferbrache
1229824,1,4,4,Isle of Man,OJ Webster,caught,T Nightingale
1229824,1,10,1,Isle of Man,G Burrows,caught,T Nightingale
1229824,1,14,3,Isle of Man,C Hartmann,caught,LB Ferbrache
1229824,1,16,2,Isle of Man,MJ Ansell,bowled,
1229824,1,17,6,Isle of Man,CJ Langford,bowled,
1229824,1,19,1,Isle of Man,JA Burrows,bowled,
1229824,1,19,6,Isle of Man,A McAuley,bowled,
1229824,1,19,7,Isle of Man,C Liebenberg,run out,
1229824,2,3,1,Guernsey,LC Le Tissier,bowled,
1229824,2,10,4,Guernsey,IDA Damarell,caught,JA Burrows
1233464,1,0,5,Zimbabwe,CJ Chibhabha,lbw,
1233464,1,4,1,Zimbabwe,BRM Taylor,caught,Haider Ali
1233464,1,9,2,Zimbabwe,SC Williams,bowled,
1233464,1,10,5,Zimbabwe,Sikandar Raza,caught,Mohammad Rizwan
1233464,1,16,3,Zimbabwe,RP Burl,bowled,
1233464,1,19,7,Zimbabwe,E Chigumbura,caught,Mohammad Hafeez
1233464,2,3,6,Pakistan,Fakhar Zaman,caught,E Chigumbura
1233464,2,7,5,Pakistan,Haider Ali,caught,BRM Taylor
1233464,2,16,6,Pakistan,Babar Azam,caught,W Madhevere
1233464,2,18,2,Pakistan,Mohammad Hafeez,bowled,
1233465,1,1,3,Zimbabwe,BRM Taylor,caught,Mohammad Rizwan
1233465,1,3,3,Zimbabwe,CJ Chibhabha,caught,Faheem Ashraf
1233465,1,4,5,Zimbabwe,SC Williams,bowled,
1233465,1,9,2,Zimbabwe,Sikandar Raza,bowled,
1233465,1,9,4,Zimbabwe,W Madhevere,lbw,
1233465,1,13,6,Zimbabwe,E Chigumbura,stumped,Mohammad Rizwan
1233465,1,18,3,Zimbabwe,DT Tiripano,caught,Fakhar Zaman
1233465,2,2,1,Pakistan,Fakhar Zaman,caught,E Chigumbura
1233465,2,12,4,Pakistan,Babar Azam,caught,E Chigumbura
1233466,1,3,5,Zimbabwe,BRM Taylor,caught,Khushdil Shah
1233466,1,5,3,Zimbabwe,CR Ervine,caught,Fakhar Zaman
1233466,1,8,2,Zimbabwe,CJ Chibhabha,caught,Haider Ali
1233466,1,9,2,Zimbabwe,RP Burl,caught,Fakhar Zaman
1233466,1,12,1,Zimbabwe,M Shumba,stumped,Mohammad Rizwan
1233466,1,12,5,Zimbabwe,W Madhevere,caught,Babar Azam
1233466,1,14,7,Zimbabwe,E Chigumbura,caught,Mohammad Rizwan
1233466,1,18,1,Zimbabwe,WP Masakadza,caught,Imad Wasim
1233466,1,18,3,Zimbabwe,DT Tiripano,run out,
1233466,2,6,5,Pakistan,Fakhar Zaman,caught,W Madhevere
1233466,2,11,5,Pakistan,Haider Ali,caught,BRM Taylor
1233954,1,3,2,West Indies,ADS Fletcher,bowled,
1233954,1,3,6,West Indies,SO Hetmyer,caught,TL Seifert
1233954,1,4,2,West Indies,BA King,caught,JDS Neesham
1233954,1,4,5,West Indies,R Powell,caught,LH Ferguson
1233954,1,5,1,West Indies,N Pooran,lbw,
1233954,1,13,3,West Indies,FA Allen,caught,TL Seifert
1233954,1,13,6,West Indies,KMA Paul,caught,TL Seifert
1233954,2,0,5,New Zealand,MJ Guptill,caught,N Pooran
1233954,2,3,6,New Zealand,TL Seifert,caught,R Powell
1233954,2,5,4,New Zealand,GD Phillips,bowled,
1233954,2,6,3,New Zealand,LRPL Taylor,run out,
1233954,2,12,2,New Zealand,DP Conway,caught,O Thomas
1233955,1,5,4,New Zealand,TL Seifert,bowled,
1233955,1,6,2,New Zealand,MJ Guptill,caught,N Pooran
1233955,1,19,6,New Zealand,GD Phillips,caught,HR Walsh
1233955,2,1,1,West Indies,BA King,bowled,
1233955,2,3,4,West Indies,ADS Fletcher,run out,
1233955,2,8,2,West Indies,KR Mayers,caught,GD Phillips
1233955,2,9,3,West Indies,N Pooran,caught and bowled,
1233955,2,12,5,West Indies,KA Pollard,caught,TG Southee
1233955,2,13,6,West Indies,SO Hetmyer,caught,MJ Santner
1233955,2,15,6,West Indies,R Powell,bowled,
1233955,2,16,4,West Indies,FA Allen,caught,GD Phillips
1233955,2,17,6,West Indies,SS Cottrell,caught,TL Seifert
1233956,1,1,2,West Indies,BA King,caught,JDS Neesham
1233959,1,1,4,Pakistan,Abdullah Shafique,caught,MS Chapman
1233959,1,3,5,Pakistan,Mohammad Rizwan,caught,GD Phillips
1233959,1,3,6,Pakistan,Mohammad Hafeez,caught,MS Chapman
1233959,1,4,1,Pakistan,Haider Ali,caught and bowled,
1233959,1,8,2,Pakistan,Khushdil Shah,caught,MJ Guptill
1233959,1,13,4,Pakistan,Imad Wasim,caught,BM Tickner
1233959,1,17,1,Pakistan,Shadab Khan,caught,IS Sodhi
1233959,1,18,3,Pakistan,Wahab Riaz,caught,MJ Santner
1233959,1,19,3,Pakistan,Faheem Ashraf,caught,MJ Guptill
1233959,2,2,1,New Zealand,MJ Guptill,caught,Shadab Khan
1233959,2,3,3,New Zealand,DP Conway,caught and bowled,
1233959,2,9,1,New Zealand,GD Phillips,caught,Khushdil Shah
1233959,2,14,4,New Zealand,TL Seifert,caught,Faheem Ashraf
1233959,2,16,3,New Zealand,MS Chapman,lbw,
1233960,1,1,4,Pakistan,Haider Ali,caught,KS Williamson
1233960,1,1,6,Pakistan,Abdullah Shafique,caught and bowled,
1233960,1,5,4,Pakistan,Mohammad Rizwan,caught,TL Seifert
1233960,1,8,2,Pakistan,Shadab Khan,caught,TG Southee
1233960,1,15,6,Pakistan,Khushdil Shah,caught,MJ Guptill
1233960,1,17,5,Pakistan,Faheem Ashraf,caught,KS Williamson
1233960,2,3,3,New Zealand,MJ Guptill,caught,Haris Rauf
1233961,1,4,3,New Zealand,MJ Guptill,caught,Shadab Khan
1233961,1,5,3,New Zealand,KS Williamson,bowled,
1233961,1,7,2,New Zealand,TL Seifert,bowled,
1233961,1,14,1,New Zealand,GD Phillips,caught,Haris Rauf
1233961,1,16,2,New Zealand,JDS Neesham,caught,Shadab Khan
1233961,1,18,3,New Zealand,SC Kuggeleijn,caught,Iftikhar Ahmed
1233961,1,19,4,New Zealand,DP Conway,caught,Shadab Khan
1233961,2,5,2,Pakistan,Haider Ali,caught,DJ Mitchell
1233961,2,13,3,Pakistan,Mohammad Hafeez,caught,DJ Mitchell
1233961,2,16,2,Pakistan,Khushdil Shah,caught,DJ Mitchell
1233961,2,18,1,Pakistan,Faheem Ashraf,caught,TL Seifert
1233961,2,18,2,Pakistan,Shadab Khan,caught,TL Seifert
1233961,2,19,2,Pakistan,Mohammad Rizwan,caught,DP Conway
1233971,1,0,3,New Zealand,MJ Guptill,caught,AC Agar
1233971,1,2,2,New Zealand,TL Seifert,bowled,
1233971,1,3,6,New Zealand,KS Williamson,caught,MS Wade
1233971,1,12,2,New Zealand,GD Phillips,caught,MR Marsh
1233971,1,16,5,New Zealand,JDS Neesham,caught,MS Wade
1233971,2,0,5,Australia,AJ Finch,caught,DP Conway
1233971,2,1,5,Australia,JR Philippe,caught,DP Conway
1233971,2,3,2,Australia,MS Wade,caught,KS Williamson
1233971,2,4,3,Australia,GJ Maxwell,caught,JDS Neesham
1233971,2,8,5,Australia,MP Stoinis,caught and bowled,
1233971,2,12,5,Australia,MR Marsh,caught,MJ Santner
1233971,2,13,2,Australia,DR Sams,caught,KA Jamieson
1233971,2,13,4,Australia,AC Agar,caught,KA Jamieson
1233971,2,15,2,Australia,KW Richardson,caught,JDS Neesham
1233971,2,17,3,Australia,JA Richardson,stumped,TL Seifert
1233972,1,3,1,New Zealand,TL Seifert,caught,AJ Finch
1233972,1,14,4,New Zealand,MJ Guptill,caught,MP Stoinis
1233972,1,15,5,New Zealand,KS Williamson,bowled,
1233972,1,17,4,New Zealand,GD Phillips,bowled,
1233972,1,18,5,New Zealand,DP Conway,caught,A Zampa
1233972,1,18,7,New Zealand,MJ Santner,caught,GJ Maxwell
1233972,1,19,6,New Zealand,TG Southee,run out,
1233972,2,3,3,Australia,MS Wade,caught,KS Williamson
1233972,2,7,7,Australia,AJ Finch,caught,GD Phillips
1233972,2,10,1,Australia,GJ Maxwell,caught,IS Sodhi
1233972,2,12,3,Australia,JR Philippe,caught,DP Conway
1233972,2,12,5,Australia,AC Agar,caught,DP Conway
1233972,2,12,6,Australia,MR Marsh,caught,TL Seifert
1233972,2,19,1,Australia,DR Sams,caught,GD Phillips
1233972,2,19,5,Australia,MP Stoinis,caught,TG Southee
1233973,1,1,3,Australia,MS Wade,caught,MJ Guptill
1233973,1,9,6,Australia,JR Philippe,caught,MJ Guptill
1233973,1,15,5,Australia,AJ Finch,caught,KA Jamieson
1233973,1,17,6,Australia,GJ Maxwell,caught,TL Seifert
1233973,2,1,6,New Zealand,TL Seifert,caught,MP Stoinis
1233973,2,4,4,New Zealand,KS Williamson,lbw,
1233973,2,8,4,New Zealand,MJ Guptill,caught,AC Agar
1233973,2,12,1,New Zealand,GD Phillips,caught,KW Richardson
1233973,2,12,3,New Zealand,DP Conway,caught,MP Stoinis
1233973,2,12,5,New Zealand,JDS Neesham,caught,MS Wade
1233973,2,14,1,New Zealand,TG Southee,caught,GJ Maxwell
1233973,2,16,2,New Zealand,MS Chapman,caught,A Zampa
1233973,2,16,6,New Zealand,KA Jamieson,lbw,
1233973,2,17,1,New Zealand,IS Sodhi,caught and bowled,
1233974,1,2,3,Australia,MS Wade,caught,IS Sodhi
1233974,1,6,6,Australia,JR Philippe,caught,TG Southee
1233974,1,9,4,Australia,GJ Maxwell,caught,MJ Guptill
1233974,1,12,6,Australia,MP Stoinis,caught,KS Williamson
1233974,1,13,7,Australia,AC Agar,bowled,
1233974,1,16,3,Australia,MR Marsh,caught,TG Southee
1233974,2,4,2,New Zealand,MJ Guptill,caught,GJ Maxwell
1233974,2,7,5,New Zealand,TL Seifert,bowled,
1233974,2,8,4,New Zealand,KS Williamson,caught,MR Marsh
1233974,2,9,6,New Zealand,GD Phillips,run out,
1233974,2,11,3,New Zealand,JDS Neesham,caught,AJ Finch
1233974,2,12,6,New Zealand,MJ Santner,bowled,
1233974,2,13,5,New Zealand,TG Southee,caught,MS Wade
1233974,2,15,4,New Zealand,DP Conway,caught,MP Stoinis
1233974,2,16,2,New Zealand,IS Sodhi,caught,AJ Finch
1233974,2,18,6,New Zealand,KA Jamieson,caught,GJ Maxwell
1233975,1,2,2,Australia,JR Philippe,lbw,
1233975,1,9,6,Australia,AJ Finch,caught,MJ Santner
1233975,1,10,5,Australia,GJ Maxwell,caught,TA Boult
1233975,1,14,2,Australia,MS Wade,caught,MJ Guptill
1233975,1,17,1,Australia,MP Stoinis,caught,MJ Guptill
1233975,1,17,2,Australia,AC Agar,caught,MJ Guptill
1233975,1,19,5,Australia,MR Marsh,bowled,
1233975,1,19,9,Australia,JA Richardson,caught,GD Phillips
1233975,2,11,5,New Zealand,DP Conway,caught,AC Agar
1233975,2,11,6,New Zealand,KS Williamson,lbw,
1233975,2,14,1,New Zealand,MJ Guptill,caught,MR Marsh
1233979,1,0,6,New Zealand,FH Allen,bowled,
1233979,1,6,6,New Zealand,MJ Guptill,caught,Soumya Sarkar
1233979,1,16,5,New Zealand,WA Young,caught,Afif Hossain
1233979,2,2,3,Bangladesh,Liton Das,caught,IS Sodhi
1233979,2,4,2,Bangladesh,Mohammad Naim,lbw,
1233979,2,5,4,Bangladesh,Soumya Sarkar,caught and bowled,
1233979,2,5,6,Bangladesh,Mohammad Mithun,bowled,
1233979,2,7,4,Bangladesh,Mahmudullah,bowled,
1233979,2,7,5,Bangladesh,Mahedi Hasan,bowled,
1233979,2,16,4,Bangladesh,Afif Hossain,bowled,
1233979,2,18,1,Bangladesh,Shoriful Islam,caught,MJ Guptill
1233980,1,3,6,New Zealand,FH Allen,caught,Mohammad Naim
1233980,1,5,7,New Zealand,MJ Guptill,caught,Taskin Ahmed
1233980,1,6,1,New Zealand,DP Conway,caught,Mohammad Mithun
1233980,1,11,4,New Zealand,WA Young,stumped,Liton Das
1233980,1,13,5,New Zealand,MS Chapman,caught and bowled,
1233980,2,1,7,Bangladesh,Liton Das,caught,GD Phillips
1233980,2,10,1,Bangladesh,Soumya Sarkar,caught,AF Milne
1233980,2,12,1,Bangladesh,Mohammad Naim,caught,MJ Guptill
1233980,2,13,3,Bangladesh,Mahmudullah,bowled,
1233980,2,13,5,Bangladesh,Afif Hossain,bowled,
1233980,2,14,1,Bangladesh,Mohammad Mithun,caught,DP Conway
1233980,2,15,4,Bangladesh,Mohammad Saifuddin,caught,TG Southee
1233981,1,5,4,New Zealand,MJ Guptill,caught,Afif Hossain
1233981,1,8,2,New Zealand,GD Phillips,caught,Soumya Sarkar
1233981,1,9,4,New Zealand,FH Allen,caught,Mehedi Hasan Miraz
1233981,1,9,6,New Zealand,DJ Mitchell,run out,
1233981,2,0,5,Bangladesh,Soumya Sarkar,caught and bowled,
1233981,2,0,6,Bangladesh,Liton Das,bowled,
1233981,2,3,3,Bangladesh,Mohammad Naim,caught,MS Chapman
1233981,2,3,6,Bangladesh,Nazmul Hossain Shanto,bowled,
1233981,2,5,2,Bangladesh,Afif Hossain,stumped,DP Conway
1233981,2,5,4,Bangladesh,Mahedi Hasan,caught,GD Phillips
1233981,2,6,3,Bangladesh,Shoriful Islam,bowled,
1233981,2,7,1,Bangladesh,Taskin Ahmed,bowled,
1233981,2,8,2,Bangladesh,Mosaddek Hossain,caught,WA Young
1233981,2,9,3,Bangladesh,Nasum Ahmed,caught,TG Southee
1235829,1,1,1,Bulgaria,K Dasan,lbw,
1235829,1,6,1,Bulgaria,Sulaiman Ali,bowled,
1235829,1,7,3,Bulgaria,P Mishra,bowled,
1235829,1,11,6,Bulgaria,IA De Silva,run out,
1235829,1,18,6,Bulgaria,Bakhtiar Tahiri,bowled,
1235829,2,1,5,Romania,R Satheesan,lbw,
1235829,2,2,6,Romania,G Manan,caught,B Ivanov
1235829,2,3,4,Romania,S Periyalwar,caught,Rohan Bhavesh Patel
1235829,2,6,1,Romania,Asif Bevinje,lbw,
1235829,2,8,4,Romania,V Saini,caught,KC D'Souza
1235829,2,11,6,Romania,C Zavoiu,bowled,
1235829,2,13,1,Romania,Abdul Shakoor (2),caught,B Ivanov
