match_id,innings_number,powerplay_type,from_over,to_over
1214671,1,mandatory,0.1,5.6
1214671,2,mandatory,0.1,5.6
1215136,1,mandatory,0.1,5.6
1215136,2,mandatory,0.1,2.6
1215137,1,mandatory,0.1,5.7
1215137,2,mandatory,0.1,5.6
1215138,1,mandatory,0.1,5.6
1215138,2,mandatory,0.1,5.6
1215139,1,mandatory,0.1,5.6
1215139,2,mandatory,0.1,5.6
1215140,1,mandatory,0.1,5.6
1215140,2,mandatory,0.1,5.6
1215159,1,mandatory,0.1,5.6
1215159,2,mandatory,0.1,5.6
1215160,1,mandatory,0.1,5.6
1215160,2,mandatory,0.1,5.7
1215161,1,mandatory,0.1,5.7
1215161,2,mandatory,0.1,5.6
1215162,1,mandatory,0.1,5.6
1215162,2,mandatory,0.1,5.8
1215163,1,mandatory,0.1,5.6
1215163,2,mandatory,0.1,5.6
1215164,1,mandatory,0.1,5.6
1215164,2,mandatory,0.1,5.6
1215165,1,mandatory,0.1,5.6
1215165,2,mandatory,0.1,5.6
1217738,1,mandatory,0.1,5.6
1217738,2,mandatory,0.1,5.6
1217740,1,mandatory,0.1,5.7
1217740,2,mandatory,0.1,5.6
1217741,1,mandatory,0.1,5.6
1217741,2,mandatory,0.1,5.6
1217742,1,mandatory,0.1,5.7
1217742,2,mandatory,0.1,5.7
1217743,1,mandatory,0.1,5.6
1217743,2,mandatory,0.1,5.8
1217744,1,mandatory,0.1,5.7
1217744,2,mandatory,0.1,5.3
1217745,1,mandatory,0.1,5.6
1217745,2,mandatory,0.1,5.6
1217747,1,mandatory,0.1,5.6
1217747,2,mandatory,0.1,5.6
1223952,1,mandatory,0.1,5.6
1223952,2,mandatory,0.1,5.6
1223953,1,mandatory,0.1,5.6
1223953,2,mandatory,0.1,5.6
1223954,1,mandatory,0.1,5.6
1223954,2,mandatory,0.1,5.6
1229820,1,mandatory,0.1,5.6
1229820,2,mandatory,0.1,5.7
1229822,1,mandatory,0.1,5.6
1229822,2,mandatory,0.1,5.6
1229823,1,mandatory,0.1,5.6
1229823,2,mandatory,0.1,5.6
1229824,1,mandatory,0.1,5.6
1229824,2,mandatory,0.1,5.6
1233464,1,mandatory,0.1,5.6
1233464,2,mandatory,0.1,5.6
1233465,1,mandatory,0.1,5.6
1233465,2,mandatory,0.1,5.6
1233466,1,mandatory,0.1,5.6
1233466,2,mandatory,0.1,5.6
1233954,1,mandatory,0.1,5.6
1233954,2,mandatory,0.1,4.6
1233955,1,mandatory,0.1,5.6
1233955,2,mandatory,0.1,5.7
1233956,1,mandatory,0.1,2.2
1233959,1,mandatory,0.1,5.7
1233959,2,mandatory,0.1,5.6
1233960,1,mandatory,0.1,5.6
1233960,2,mandatory,0.1,5.6
1233961,1,mandatory,0.1,5.6
1233961,2,mandatory,0.1,5.6
1233971,1,mandatory,0.1,5.6
1233971,2,mandatory,0.1,5.6
1233972,1,mandatory,0.1,5.6
1233972,2,mandatory,0.1,5.6
1233973,1,mandatory,0.1,5.6
1233973,2,mandatory,0.1,5.7
1233974,1,mandatory,0.1,5.6
1233974,2,mandatory,0.1,5.6
1233975,1,mandatory,0.1,5.8
1233975,2,mandatory,0.1,5.6
1233979,1,mandatory,0.1,5.8
1233979,2,mandatory,0.1,5.6
1233980,1,mandatory,0.1,5.7
1233980,2,mandatory,0.1,4.6
1233981,1,mandatory,0.1,2.6
1233981,2,mandatory,0.1,2.6
1235829,1,mandatory,0.1,5.6
1235829,2,mandatory,0.1,5.6
1235830,1,mandatory,0.1,4.6
1235830,2,mandatory,0.1,4.8
1235832,1,mandatory,0.1,5.6
1235832,2,mandatory,0.1,5.6
1237122,1,mandatory,0.1,5.6
1237122,2,mandatory,0.1,5.6
1237123,1,mandatory,0.1,5.6
1237123,2,mandatory,0.1,5.6
1237124,1,mandatory,0.1,5.6
1237124,2,mandatory,0.1,5.6
1239540,1,mandatory,0.1,5.6
1239540,2,mandatory,0.1,5.6
1239541,1,mandatory,0.1,5.7
1239541,2,mandatory,0.1,5.7
1239542,1,mandatory,0.1,5.7
1239542,2,mandatory,0.1,5.6
1243019,1,mandatory,0.1,5.6
1243019,2,mandatory,0.1,5.6
1243020,1,mandatory,0.1,5.6
1243020,2,mandatory,0.1,5.6
1243021,1,mandatory,0.1,5.6
1243021,2,mandatory,0.1,5.6
1243388,1,mandatory,0.1,5.6
1243388,2,mandatory,0.1,5.6
1243389,1,mandatory,0.1,5.7
1243389,2,mandatory,0.1,5.6
1243390,1,mandatory,0.1,5.6
1243390,2,mandatory,0.1,5.6
1243391,1,mandatory,0.1,5.7
1243391,2,mandatory,0.1,5.6
1243392,1,mandatory,0.1,5.7
1243392,2,mandatory,0.1,5.6
1249206,1,mandatory,0.1,5.7
1249206,2,mandatory,0.1,5.6
1249207,1,mandatory,0.1,5.6
1249207,2,mandatory,0.1,5.6
1249208,1,mandatory,0.1,5.6
1249208,2,mandatory,0.1,5.6
1251575,1,mandatory,0.1,5.6
1251575,2,mandatory,0.1,5.6
1251576,1,mandatory,0.1,5.6
1251576,2,mandatory,0.1,5.6
1251577,1,mandatory,0.1,5.6
1251577,2,mandatory,0.1,5.6
1251578,1,mandatory,0.1,5.7
1251578,2,mandatory,0.1,5.6
1251953,1,mandatory,0.1,5.6
1251953,2,mandatory,0.1,5.6
1251954,1,mandatory,0.1,5.6
1251954,2,mandatory,0.1,5.8
1251955,1,mandatory,0.1,5.6
1251955,2,mandatory,0.1,5.6
1252066,1,mandatory,0.1,5.6
1252066,2,mandatory,0.1,5.6
1252067,1,mandatory,0.1,5.7
1252067,2,mandatory,0.1,5.6
1252068,1,mandatory,0.1,5.6
1252068,2,mandatory,0.1,5.6
1256720,1,mandatory,0.1,5.6
1256720,2,mandatory,0.1,5.6
1256721,1,mandatory,0.1,5.6
1256721,2,mandatory,0.1,5.6
1256722,1,mandatory,0.1,5.6
1256722,2,mandatory,0.1,5.6
1256723,1,mandatory,0.1,5.6
1256723,2,mandatory,0.1,5.6
1256724,1,mandatory,0.1,5.6
1256724,2,mandatory,0.1,5.6
1257183,1,mandatory,0.1,5.7
1257183,2,mandatory,0.1,5.6
1257184,1,mandatory,0.1,5.6
1257184,2,mandatory,0.1,5.6
1257185,1,mandatory,0.1,5.6
1257185,2,mandatory,0.1,5.6
1257404,1,mandatory,0.1,5.7
1257404,2,mandatory,0.1,5.6
1257405,1,mandatory,0.1,5.6
1257405,2,mandatory,0.1,5.6
1257406,1,mandatory,0.1,5.6
1257406,2,mandatory,0.1,5.6
1257945,1,mandatory,0.1,5.6
1257945,2,mandatory,0.1,5.6
1257946,1,mandatory,0.1,5.7
1257946,2,mandatory,0.1,5.9
1257947,1,mandatory,0.1,5.6
1257947,2,mandatory,0.1,5.6
1257948,1,mandatory,0.1,5.6
1257948,2,mandatory,0.1,5.7
1257949,1,mandatory,0.1,5.6
1257949,2,mandatory,0.1,3.6
1257950,1,mandatory,0.1,5.6
1257950,2,mandatory,0.1,5.7
1257951,1,mandatory,0.1,5.6
1257951,2,mandatory,0.1,5.7
1262758,1,mandatory,0.1,5.7
1262758,2,mandatory,0.1,5.6
1262759,1,mandatory,0.1,5.6
1262759,2,mandatory,0.1,5.6
1262760,1,mandatory,0.1,5.6
1262760,2,mandatory,0.1,5.6
1263151,1,mandatory,0.1,5.6
1263151,2,mandatory,0.1,5.7
1263152,1,mandatory,0.1,5.8
1263152,2,mandatory,0.1,5.6
1263153,1,mandatory,0.1,5.6
1263153,2,mandatory,0.1,5.6
1263154,1,mandatory,0.1,5.6
1263154,2,mandatory,0.1,5.6
1263155,1,mandatory,0.1,5.6
1263155,2,mandatory,0.1,5.6
1263156,1,mandatory,0.1,5.7
1263156,2,mandatory,0.1,5.6
1263157,1,mandatory,0.1,5.6
1263157,2,mandatory,0.1,5.6
1263158,1,mandatory,0.1,5.7
1263158,2,mandatory,0.1,5.7
1263159,1,mandatory,0.1,5.6
1263159,2,mandatory,0.1,5.7
1263160,1,mandatory,0.1,5.7
1263160,2,mandatory,0.1,5.6
1263164,1,mandatory,0.1,2.6
1263165,1,mandatory,0.1,5.6
1263165,2,mandatory,0.1,5.6
1263166,1,mandatory,0.1,1.2
1263167,1,mandatory,0.1,2.6
1263471,1,mandatory,0.1,5.6
1263471,2,mandatory,0.1,5.6
1263472,1,mandatory,0.1,5.6
1263472,2,mandatory,0.1,5.6
1263473,1,mandatory,0.1,5.6
1263473,2,mandatory,0.1,5.6
1263474,1,mandatory,0.1,5.6
1263474,2,mandatory,0.1,5.7
1263475,1,mandatory,0.1,5.6
1263475,2,mandatory,0.1,5.7
1263708,1,mandatory,0.1,5.6
1263708,2,mandatory,0.1,5.8
1263710,1,mandatory,0.1,5.6
1263710,2,mandatory,0.1,5.6
1263711,1,mandatory,0.1,5.8
1263711,2,mandatory,0.1,5.6
1263712,1,mandatory,0.1,5.6
1263712,2,mandatory,0.1,5.7
1263713,1,mandatory,0.1,5.6
1263713,2,mandatory,0.1,4.6
1267304,1,mandatory,0.1,5.9
1267304,2,mandatory,0.1,5.6
1267306,1,mandatory,0.1,5.6
1267306,2,mandatory,0.1,5.6
1267307,1,mandatory,0.1,5.6
1267307,2,mandatory,0.1,5.6
1267308,1,mandatory,0.1,5.8
1267308,2,mandatory,0.1,5.7
1267310,1,mandatory,0.1,5.7
1267310,2,mandatory,0.1,5.4
1267311,1,mandatory,0.1,5.6
1267311,2,mandatory,0.1,3.5
1267680,1,mandatory,0.1,5.6
1267680,2,mandatory,0.1,5.6
1267681,1,mandatory,0.1,5.6
1267681,2,mandatory,0.1,5.6
1267682,1,mandatory,0.1,5.6
1267682,2,mandatory,0.1,5.7
1268188,1,mandatory,0.1,5.9
1268188,2,mandatory,0.1,5.6
1268189,1,mandatory,0.1,5.6
1268189,2,mandatory,0.1,5.3
1268190,1,mandatory,0.1,5.6
1268190,2,mandatory,0.1,5.7
1268191,1,mandatory,0.1,5.6
1268191,2,mandatory,0.1,5.6
1268192,1,mandatory,0.1,5.6
1268192,2,mandatory,0.1,5.7
1270834,1,mandatory,0.1,5.6
1270834,2,mandatory,0.1,5.6
1270835,1,mandatory,0.1,5.6
1270835,2,mandatory,0.1,5.6
1270836,1,mandatory,0.1,5.6
1270836,2,mandatory,0.1,5.6
1270837,1,mandatory,0.1,5.6
1270837,2,mandatory,0.1,5.6
1270838,1,mandatory,0.1,5.6
1270838,2,mandatory,0.1,5.6
1271445,1,mandatory,0.1,5.6
1271445,2,mandatory,0.1,5.6
1271446,1,mandatory,0.1,5.6
1271446,2,mandatory,0.1,5.6
1271447,1,mandatory,0.1,5.6
1271447,2,mandatory,0.1,4.6
1271448,1,mandatory,0.1,5.8
1271448,2,mandatory,0.1,5.6
1271449,1,mandatory,0.1,5.6
1271449,2,mandatory,0.1,5.6
1271450,1,mandatory,0.1,5.7
1271450,2,mandatory,0.1,5.6
1271451,1,mandatory,0.1,5.6
1271451,2,mandatory,0.1,5.6
1271630,1,mandatory,0.1,5.6
1271630,2,mandatory,0.1,5.6
1271631,1,mandatory,0.1,5.6
1271631,2,mandatory,0.1,5.6
1271632,1,mandatory,0.1,5.6
1271632,2,mandatory,0.1,5.6
1272093,1,mandatory,0.1,5.6
1272093,2,mandatory,0.1,5.7
1272094,1,mandatory,0.1,5.6
1272094,2,mandatory,0.1,5.6
1272095,1,mandatory,0.1,5.6
1272095,2,mandatory,0.1,5.6
1272096,1,mandatory,0.1,5.6
1272096,2,mandatory,0.1,5.6
1272097,1,mandatory,0.1,5.6
1272097,2,mandatory,0.1,5.6
1272373,1,mandatory,0.1,5.6
1272373,2,mandatory,0.1,5.6
1272374,1,mandatory,0.1,5.6
1272374,2,mandatory,0.1,5.6
1272375,1,mandatory,0.1,5.6
1272375,2,mandatory,0.1,5.6
1272376,1,mandatory,0.1,5.6
1272376,2,mandatory,0.1,5.6
1272377,1,mandatory,0.1,5.6
1272377,2,mandatory,0.1,5.6
1273133,1,mandatory,0.1,5.8
1273133,2,mandatory,0.1,5.6
1273134,1,mandatory,0.1,5.6
1273134,2,mandatory,0.1,5.6
1273136,1,mandatory,0.1,5.7
1273136,2,mandatory,0.1,5.7
1273138,1,mandatory,0.1,5.6
1273138,2,mandatory,0.1,5.6
1273139,1,mandatory,0.1,5.7
1273139,2,mandatory,0.1,5.7
1273141,1,mandatory,0.1,5.7
1273141,2,mandatory,0.1,5.6
1273143,1,mandatory,0.1,5.8
1273143,2,mandatory,0.1,5.7
1273144,1,mandatory,0.1,5.6
1273144,2,mandatory,0.1,4.6
1273145,1,mandatory,0.1,5.6
1273145,2,mandatory,0.1,5.6
1273146,1,mandatory,0.1,5.6
1273146,2,mandatory,0.1,5.7
1273147,1,mandatory,0.1,5.6
1273147,2,mandatory,0.1,5.6
1273148,1,mandatory,0.1,5.7
1273148,2,mandatory,0.1,5.6
1273149,1,mandatory,0.1,5.8
1273149,2,mandatory,0.1,5.6
1273271,1,mandatory,0.1,5.6
1273271,2,mandatory,0.1,5.6
1273272,1,mandatory,0.1,5.7
1273272,2,mandatory,0.1,5.6
1273273,1,mandatory,0.1,5.8
1273273,2,mandatory,0.1,5.6
1273712,1,mandatory,0.1,5.6
1273712,2,mandatory,0.1,5.6
1273713,1,mandatory,0.1,5.7
1273713,2,mandatory,0.1,5.7
1273714,1,mandatory,0.1,5.6
1273714,2,mandatory,0.1,5.6
1273715,1,mandatory,0.1,5.7
1273715,2,mandatory,0.1,5.6
1273716,1,mandatory,0.1,5.6
1273716,2,mandatory,0.1,5.6
1273717,1,mandatory,0.1,5.6
1273717,2,mandatory,0.1,5.6
1273718,1,mandatory,0.1,5.7
1273718,2,mandatory,0.1,5.6
1273719,1,mandatory,0.1,5.6
1273719,2,mandatory,0.1,5.6
1273720,1,mandatory,0.1,5.6
1273720,2,mandatory,0.1,5.6
1273721,1,mandatory,0.1,5.6
1273721,2,mandatory,0.1,5.7
1273722,1,mandatory,0.1,5.6
1273722,2,mandatory,0.1,5.6
1273723,1,mandatory,0.1,5.6
1273723,2,mandatory,0.1,5.6
1273724,1,mandatory,0.1,5.6
1273724,2,mandatory,0.1,5.6
1273725,1,mandatory,0.1,5.6
1273725,2,mandatory,0.1,5.7
1273726,1,mandatory,0.1,5.6
1273726,2,mandatory,0.1,5.7
1273727,1,mandatory,0.1,5.6
1273727,2,mandatory,0.1,5.7
1273729,1,mandatory,0.1,5.6
1273729,2,mandatory,0.1,5.6
1273730,1,mandatory,0.1,5.6
1273730,2,mandatory,0.1,5.6
1273731,1,mandatory,0.1,5.6
1273731,2,mandatory,0.1,5.6
1273732,1,mandatory,0.1,5.7
1273732,2,mandatory,0.1,5.6
1273733,1,mandatory,0.1,5.6
1273733,2,mandatory,0.1,5.6
1273734,1,mandatory,0.1,5.6
1273734,2,mandatory,0.1,5.6
1273736,1,mandatory,0.1,5.7
1273736,2,mandatory,0.1,5.6
1273737,1,mandatory,0.1,5.7
1273737,2,mandatory,0.1,5.7
1273739,1,mandatory,0.1,5.6
1273739,2,mandatory,0.1,5.6
1273740,1,mandatory,0.1,5.6
1273740,2,mandatory,0.1,5.6
1273741,1,mandatory,0.1,5.8
1273741,2,mandatory,0.1,5.6
1273742,1,mandatory,0.1,5.6
1273742,2,mandatory,0.1,5.7
1273743,1,mandatory,0.1,5.8
1273743,2,mandatory,0.1,5.6
1273745,1,mandatory,0.1,5.6
1273745,2,mandatory,0.1,5.7
1273746,1,mandatory,0.1,5.6
1273746,2,mandatory,0.1,5.6
1273747,1,mandatory,0.1,5.6
1273747,2,mandatory,0.1,5.6
1273748,1,mandatory,0.1,5.6
1273748,2,mandatory,0.1,5.6
1273749,1,mandatory,0.1,5.6
1273749,2,mandatory,0.1,5.6
1273750,1,mandatory,0.1,5.6
1273750,2,mandatory,0.1,5.6
1273752,1,mandatory,0.1,5.6
1273752,2,mandatory,0.1,5.6
1273753,1,mandatory,0.1,5.6
1273753,2,mandatory,0.1,5.6
1273754,1,mandatory,0.1,5.6
1273754,2,mandatory,0.1,5.6
1273755,1,mandatory,0.1,5.6
1273755,2,mandatory,0.1,5.6
1273756,1,mandatory,0.1,5.6
1273756,2,mandatory,0.1,5.6
1275039,1,mandatory,0.1,5.6
1275039,2,mandatory,0.1,5.6
1275040,1,mandatory,0.1,5.7
1275040,2,mandatory,0.1,5.6
1275042,1,mandatory,0.1,5.6
1275042,2,mandatory,0.1,5.6
1275043,1,mandatory,0.1,5.6
1275043,2,mandatory,0.1,5.6
1275044,1,mandatory,0.1,5.6
1275044,2,mandatory,0.1,5.6
1275045,1,mandatory,0.1,5.6
1275045,2,mandatory,0.1,4.6
1275047,1,mandatory,0.1,5.6
1275047,2,mandatory,0.1,5.6
1275051,1,mandatory,0.1,5.6
1275051,2,mandatory,0.1,5.6
1275052,1,mandatory,0.1,5.8
1275052,2,mandatory,0.1,5.6
1275053,1,mandatory,0.1,5.7
1275053,2,mandatory,0.1,5.7
1275054,1,mandatory,0.1,5.6
1275054,2,mandatory,0.1,5.6
1275268,1,mandatory,0.1,5.6
1275268,2,mandatory,0.1,5.6
1275269,1,mandatory,0.1,5.6
1275269,2,mandatory,0.1,5.7
1275270,1,mandatory,0.1,5.7
1275270,2,mandatory,0.1,5.8
1275271,1,mandatory,0.1,5.7
1275271,2,mandatory,0.1,5.6
1275272,1,mandatory,0.1,5.7
1275272,2,mandatory,0.1,5.7
1275274,1,mandatory,0.1,5.7
1275274,2,mandatory,0.1,5.6
1275275,1,mandatory,0.1,5.6
1275275,2,mandatory,0.1,5.8
1275276,1,mandatory,0.1,5.6
1275276,2,mandatory,0.1,5.11
1275277,1,mandatory,0.1,5.6
1275277,2,mandatory,0.1,5.7
1276904,1,mandatory,0.1,5.6
1276904,2,mandatory,0.1,5.6
1276905,1,mandatory,0.1,5.6
1276905,2,mandatory,0.1,5.6
1276906,1,mandatory,0.1,5.6
1276906,2,mandatory,0.1,5.6
1276913,1,mandatory,0.1,5.6
1276913,2,mandatory,0.1,5.6
1276914,1,mandatory,0.1,5.7
1276914,2,mandatory,0.1,5.6
1276915,1,mandatory,0.1,5.6
1276915,2,mandatory,0.1,5.7
1277974,1,mandatory,0.1,5.8
1277974,2,mandatory,0.1,5.6
1277975,1,mandatory,0.1,5.6
1277975,2,mandatory,0.1,5.6
1277976,1,mandatory,0.1,5.6
1277976,2,mandatory,0.1,5.6
1278671,1,mandatory,0.1,5.6
1278671,2,mandatory,0.1,5.6
1278672,1,mandatory,0.1,5.6
1278672,2,mandatory,0.1,5.7
1278673,1,mandatory,0.1,5.6
1278673,2,mandatory,0.1,5.6
1278679,1,mandatory,0.1,5.6
1278679,2,mandatory,0.1,5.6
1278680,1,mandatory,0.1,5.6
1278680,2,mandatory,0.1,5.6
1278681,1,mandatory,0.1,5.6
1278681,2,mandatory,0.1,5.6
1278684,1,mandatory,0.1,5.6
1278684,2,mandatory,0.1,5.6
1278685,1,mandatory,0.1,5.6
1278685,2,mandatory,0.1,5.6
1278686,1,mandatory,0.1,5.6
1278686,2,mandatory,0.1,5.6
1278687,1,mandatory,0.1,5.6
1278687,2,mandatory,0.1,5.6
1278688,1,mandatory,0.1,5.6
1278688,2,mandatory,0.1,5.6
1278689,1,mandatory,0.1,5.6
1278689,2,mandatory,0.1,5.6
1278690,1,mandatory,0.1,5.6
1278690,2,mandatory,0.1,5.6
1278691,1,mandatory,0.1,3.3
1279379,1,mandatory,0.1,5.6
1279379,2,mandatory,0.1,5.7
1279380,1,mandatory,0.1,5.7
1279380,2,mandatory,0.1,5.6
1279381,1,mandatory,0.1,5.6
1279381,2,mandatory,0.1,5.6
1279382,1,mandatory,0.1,5.6
1279382,2,mandatory,0.1,5.7
1279383,1,mandatory,0.1,5.6
1279383,2,mandatory,0.1,5.6
1279385,1,mandatory,0.1,5.6
1279385,2,mandatory,0.1,5.6
1279386,1,mandatory,0.1,5.7
1279386,2,mandatory,0.1,5.6
1280058,1,mandatory,0.1,5.6
1280058,2,mandatory,0.1,5.6
1280059,1,mandatory,0.1,5.6
1280059,2,mandatory,0.1,5.6
1280060,1,mandatory,0.1,5.6
1280060,2,mandatory,0.1,5.6
1280061,1,mandatory,0.1,5.7
1280061,2,mandatory,0.1,5.7
1280062,1,mandatory,0.1,5.6
1280062,2,mandatory,0.1,5.6
1280063,1,mandatory,0.1,5.6
1280063,2,mandatory,0.1,5.6
1282272,1,mandatory,0.1,5.6
1282272,2,mandatory,0.1,5.6
1282273,1,mandatory,0.1,5.6
1282273,2,mandatory,0.1,5.6
1282275,1,mandatory,0.1,5.6
1282275,2,mandatory,0.1,5.7
1282276,1,mandatory,0.1,5.6
1282276,2,mandatory,0.1,5.6
1282278,1,mandatory,0.1,5.7
1282278,2,mandatory,0.1,5.7
1282279,1,mandatory,0.1,5.6
1282279,2,mandatory,0.1,5.7
1282738,1,mandatory,0.1,5.8
1282738,2,mandatory,0.1,5.6
1282739,1,mandatory,0.1,5.6
1282739,2,mandatory,0.1,5.6
1282740,1,mandatory,0.1,5.7
1282740,2,mandatory,0.1,5.6
1282741,1,mandatory,0.1,5.6
1282741,2,mandatory,0.1,5.6
1282742,1,mandatory,0.1,5.6
1282742,2,mandatory,0.1,5.6
1282743,1,mandatory,0.1,5.6
1282743,2,mandatory,0.1,5.6
1282744,1,mandatory,0.1,5.7
1282744,2,mandatory,0.1,5.6
1282745,1,mandatory,0.1,5.6
1282745,2,mandatory,0.1,5.6
1282746,1,mandatory,0.1,5.6
1282746,2,mandatory,0.1,5.6
1282747,1,mandatory,0.1,5.6
1282747,2,mandatory,0.1,5.6
1282748,1,mandatory,0.1,5.6
1282748,2,mandatory,0.1,5.6
1282749,1,mandatory,0.1,5.6
1282749,2,mandatory,0.1,5.6
1283021,1,mandatory,0.1,5.7
1283021,2,mandatory,0.1,5.6
1283023,1,mandatory,0.1,5.6
1283023,2,mandatory,0.1,5.6
1283024,1,mandatory,0.1,5.6
1283024,2,mandatory,0.1,5.7
1283025,1,mandatory,1.1,5.6
1283025,2,mandatory,0.1,5.6
1283026,1,mandatory,0.1,5.6
1283026,2,mandatory,0.1,5.6
1283028,1,mandatory,0.1,5.8
1283028,2,mandatory,0.1,5.8
1283029,1,mandatory,0.1,5.6
1283029,2,mandatory,0.1,5.6
1283030,1,mandatory,0.1,5.6
1283030,2,mandatory,0.1,3.4
1283032,1,mandatory,0.1,5.7
1283032,2,mandatory,0.1,5.6
1283033,1,mandatory,0.1,5.6
1283033,2,mandatory,0.1,5.6
1283034,1,mandatory,0.1,5.7
1283034,2,mandatory,0.1,5.7
1283035,1,mandatory,0.1,4.6
1283035,2,mandatory,0.1,4.7
1283036,1,mandatory,0.1,2.6
1283036,2,mandatory,0.1,2.6
1283037,1,mandatory,0.1,5.7
1283037,2,mandatory,0.1,5.6
1283038,1,mandatory,0.1,5.6
1283038,2,mandatory,0.1,5.6
1283040,1,mandatory,0.1,5.7
1283040,2,mandatory,0.1,5.6
1283041,1,mandatory,0.1,5.6
1283041,2,mandatory,0.1,5.6
1283042,1,mandatory,0.1,5.7
1283042,2,mandatory,0.1,5.6
1283043,1,mandatory,0.1,5.1
1283043,2,mandatory,0.1,5.6
1283044,1,mandatory,0.1,5.8
1283044,2,mandatory,0.1,5.7
1283045,1,mandatory,0.1,5.6
1283045,2,mandatory,0.1,5.6
1283046,1,mandatory,0.1,5.6
1283046,2,mandatory,0.1,4.5
1283047,1,mandatory,0.1,5.6
1283047,2,mandatory,0.1,5.6
1283048,1,mandatory,0.1,5.6
1283048,2,mandatory,0.1,5.6
1283049,1,mandatory,0.1,5.6
1283049,2,mandatory,0.1,5.6
1283050,1,mandatory,0.1,5.6
1283050,2,mandatory,0.1,5.6
1283051,1,mandatory,0.1,5.6
1283051,2,mandatory,0.1,5.6
1283089,1,mandatory,0.1,5.6
1283089,2,mandatory,0.1,5.7
1283091,1,mandatory,0.1,5.8
1283091,2,mandatory,0.1,5.8
1283092,1,mandatory,0.1,5.6
1283092,2,mandatory,0.1,5.6
1283093,1,mandatory,0.1,5.7
1283093,2,mandatory,0.1,5.6
1283094,1,mandatory,0.1,5.6
1283094,2,mandatory,0.1,5.6
1284489,1,mandatory,0.1,5.6
1284489,2,mandatory,0.1,5.6
1284490,1,mandatory,0.1,5.6
1284490,2,mandatory,0.1,5.9
1284491,1,mandatory,0.1,5.6
1284491,2,mandatory,0.1,5.7
1284493,1,mandatory,0.1,5.6
1284493,2,mandatory,0.1,5.6
1284495,1,mandatory,0.1,5.6
1284495,2,mandatory,0.1,5.6
1284496,1,mandatory,0.1,5.7
1284496,2,mandatory,0.1,5.6
1284497,1,mandatory,0.1,5.6
1284497,2,mandatory,0.1,5.6
1286667,1,mandatory,0.1,5.6
1286667,2,mandatory,0.1,4.3
1286670,1,mandatory,0.1,5.6
1286670,2,mandatory,0.1,5.6
1286671,1,mandatory,0.1,5.6
1286671,2,mandatory,0.1,5.6
1286672,1,mandatory,0.1,5.6
1286672,2,mandatory,0.1,5.6
1286673,1,mandatory,0.1,5.6
1286673,2,mandatory,0.1,5.6
1286674,1,mandatory,0.1,5.6
1286674,2,mandatory,0.1,5.6
1286675,1,mandatory,0.1,5.6
1286675,2,mandatory,0.1,5.6
1286677,1,mandatory,0.1,5.6
1286677,2,mandatory,0.1,5.6
1286681,1,mandatory,0.1,5.7
1286681,2,mandatory,0.1,5.6
1286682,1,mandatory,0.1,5.6
1286682,2,mandatory,0.1,5.6
1286683,1,mandatory,0.1,5.6
1286683,2,mandatory,0.1,5.6
1286684,1,mandatory,0.1,5.6
1286684,2,mandatory,0.1,5.6
1286685,1,mandatory,0.1,5.6
1286685,2,mandatory,0.1,5.6
1286686,1,mandatory,0.1,5.6
1286686,2,mandatory,0.1,5.6
1287773,1,mandatory,0.1,5.6
1287773,2,mandatory,0.1,5.7
1287774,1,mandatory,0.1,5.6
1287774,2,mandatory,0.1,5.7
1287775,1,mandatory,0.1,5.6
1287775,2,mandatory,0.1,5.6
1288316,1,mandatory,0.1,5.6
1288316,2,mandatory,0.1,5.6
1289042,1,mandatory,0.1,5.6
1289042,2,mandatory,0.1,5.6
1289043,1,mandatory,0.1,5.6
1289043,2,mandatory,0.1,5.6
1289044,1,mandatory,0.1,5.6
1289044,2,mandatory,0.1,5.6
1289045,1,mandatory,0.1,5.6
1289045,2,mandatory,0.1,5.6
1289046,1,mandatory,0.1,5.6
1289046,2,mandatory,0.1,5.6
1289047,1,mandatory,0.1,5.6
1289047,2,mandatory,0.1,5.6
1289048,1,mandatory,0.1,5.6
1289048,2,mandatory,0.1,5.6
1289049,1,mandatory,0.1,5.6
1289049,2,mandatory,0.1,5.6
1289050,1,mandatory,0.1,5.7
1289050,2,mandatory,0.1,5.6
1289051,1,mandatory,0.1,5.6
1289051,2,mandatory,0.1,5.8
1289052,1,mandatory,0.1,5.6
1289052,2,mandatory,0.1,5.6
1289053,1,mandatory,0.1,5.6
1289053,2,mandatory,0.1,5.6
1291187,1,mandatory,0.1,5.6
1291187,2,mandatory,0.1,5.6
1291188,1,mandatory,0.1,5.6
1291188,2,mandatory,0.1,5.6
1298135,1,mandatory,0.1,5.6
1298135,2,mandatory,0.1,5.6
1298136,1,mandatory,0.1,5.6
1298136,2,mandatory,0.1,5.6
1298137,1,mandatory,0.1,5.6
1298137,2,mandatory,0.1,5.6
1298138,1,mandatory,0.1,5.7
1298138,2,mandatory,0.1,5.6
1298139,1,mandatory,0.1,5.7
1298139,2,mandatory,0.1,5.6
1298140,1,mandatory,0.1,5.6
1298140,2,mandatory,0.1,5.6
1298141,1,mandatory,0.1,5.6
1298141,2,mandatory,0.1,5.6
1298142,1,mandatory,0.1,5.7
1298142,2,mandatory,0.1,5.6
1298143,1,mandatory,0.1,5.6
1298143,2,mandatory,0.1,5.6
1298144,1,mandatory,0.1,5.7
1298144,2,mandatory,0.1,5.7
