match_id,team
1249240,Australia
1249240,New Zealand
1251575,South Africa
1251575,Pakistan
1251576,Pakistan
1251576,South Africa
1251577,South Africa
1251577,Pakistan
1251578,South Africa
1251578,Pakistan
1251953,South Africa
1251953,Ireland
1251954,South Africa
1251954,Ireland
1251955,South Africa
1251955,Ireland
1252066,Sri Lanka
1252066,West Indies
1252067,Sri Lanka
1252067,West Indies
1252068,Sri Lanka
1252068,West Indies
1253272,India
1253272,South Africa
1253273,India
1253273,South Africa
1253274,South Africa
1253274,India
1256720,England
1256720,West Indies
1256721,England
1256721,West Indies
1256722,West Indies
1256722,England
1256723,England
1256723,West Indies
1256724,West Indies
1256724,England
1257183,Pakistan
1257183,Zimbabwe
1257184,Zimbabwe
1257184,Pakistan
1257185,Pakistan
1257185,Zimbabwe
1257404,Uganda
1257404,Namibia
1257405,Namibia
1257405,Uganda
1257406,Namibia
1257406,Uganda
1257945,Netherlands
1257945,Nepal
1257946,Netherlands
1257946,Malaysia
1257947,Malaysia
1257947,Nepal
1257948,Nepal
1257948,Netherlands
1257949,Netherlands
1257949,Malaysia
1257950,Nepal
1257950,Malaysia
1257951,Nepal
1257951,Netherlands
1260097,England
1260097,India
1260098,India
1260098,England
1260099,India
1260099,England
1260100,England
1260100,New Zealand
1260101,England
1260101,New Zealand
1260102,New Zealand
1260102,England
1262758,India
1262758,Sri Lanka
1262759,India
1262759,Sri Lanka
1262760,India
1262760,Sri Lanka
1262917,Ireland
1262917,Scotland
1262918,Scotland
1262918,Ireland
1262919,Ireland
1262919,Scotland
1262920,Scotland
1262920,Ireland
1263151,South Africa
1263151,West Indies
1263152,South Africa
1263152,West Indies
1263153,South Africa
1263153,West Indies
1263154,West Indies
1263154,South Africa
1263155,South Africa
1263155,West Indies
1263156,West Indies
1263156,Australia
1263157,West Indies
1263157,Australia
1263158,Australia
1263158,West Indies
1263159,Australia
1263159,West Indies
1263160,West Indies
1263160,Australia
1263164,West Indies
1263164,Pakistan
1263165,Pakistan
1263165,West Indies
1263166,West Indies
1263166,Pakistan
1263167,West Indies
1263167,Pakistan
1263471,Australia
1263471,Sri Lanka
1263472,Australia
1263472,Sri Lanka
1263473,Sri Lanka
1263473,Australia
1263474,Sri Lanka
1263474,Australia
1263475,Australia
1263475,Sri Lanka
1263572,England
1263572,Australia
1263573,England
1263573,Australia
1263621,India
1263621,Australia
1263622,India
1263622,Australia
1263623,Australia
1263623,India
1263708,Luxembourg
1263708,Czech Republic
1263710,Austria
1263710,Czech Republic
1263711,Czech Republic
1263711,Luxembourg
1263712,Austria
1263712,Luxembourg
1263713,Czech Republic
1263713,Austria
1265214,Nigeria
1265214,Namibia
1265215,Botswana
1265215,Kenya
1265216,Namibia
1265216,Rwanda
1265218,Namibia
1265218,Botswana
1265220,Rwanda
1265220,Nigeria
1265221,Kenya
1265221,Rwanda
1265222,Botswana
1265222,Nigeria
1265223,Namibia
1265223,Nigeria
1265224,Kenya
1265224,Rwanda
1265225,Rwanda
1265225,Nigeria
1265226,Namibia
1265226,Kenya
1267304,Greece
1267304,Romania
1267306,Serbia
1267306,Greece
1267307,Bulgaria
1267307,Romania
1267308,Romania
1267308,Serbia
1267310,Serbia
1267310,Romania
1267311,Bulgaria
1267311,Greece
1267322,West Indies
1267322,Pakistan
1267323,West Indies
1267323,Pakistan
1267324,Pakistan
1267324,West Indies
1267680,Zimbabwe
1267680,Bangladesh
1267681,Zimbabwe
1267681,Bangladesh
1267682,Zimbabwe
1267682,Bangladesh
1268188,Belgium
1268188,Malta
1268189,Malta
1268189,Belgium
1268190,Malta
1268190,Belgium
1268191,Belgium
1268191,Malta
1268192,Belgium
1268192,Malta
1268747,France
1268747,Germany
1268748,France
1268748,Germany
1268749,Germany
1268749,France
1268757,Ireland
1268757,Netherlands
1268759,Netherlands
1268759,Ireland
1268760,Ireland
1268760,Netherlands
1270834,Bangladesh
1270834,Australia
1270835,Australia
1270835,Bangladesh
1270836,Bangladesh
1270836,Australia
1270837,Bangladesh
1270837,Australia
1270838,Bangladesh
1270838,Australia
1271445,Norway
1271445,Germany
1271446,Norway
1271446,France
1271447,France
1271447,Germany
1271448,Germany
1271448,France
1271449,Norway
1271449,France
1271450,Norway
1271450,Germany
1271451,Norway
1271451,Germany
1271630,South Africa
1271630,Sri Lanka
1271631,Sri Lanka
1271631,South Africa
1271632,Sri Lanka
1271632,South Africa
1272093,New Zealand
1272093,Bangladesh
1272094,Bangladesh
1272094,New Zealand
1272095,New Zealand
1272095,Bangladesh
1272096,New Zealand
1272096,Bangladesh
1272097,New Zealand
1272097,Bangladesh
1272373,Zimbabwe
1272373,Ireland
1272374,Zimbabwe
1272374,Ireland
1272375,Ireland
1272375,Zimbabwe
1272376,Ireland
1272376,Zimbabwe
1272377,Zimbabwe
1272377,Ireland
1272900,Thailand
1272900,Zimbabwe
1272901,Thailand
1272901,Zimbabwe
1272902,Thailand
1272902,Zimbabwe
1273133,Denmark
1273133,Sweden
1273134,Sweden
1273134,Denmark
1273136,Gibraltar
1273136,Malta
1273138,Malta
1273138,Gibraltar
1273139,Portugal
1273139,Gibraltar
1273141,Ghana
1273141,Rwanda
1273143,Rwanda
1273143,Ghana
1273144,Ghana
1273144,Rwanda
1273145,Rwanda
1273145,Ghana
1273146,Sweden
1273146,Finland
1273147,Sweden
1273147,Finland
1273148,Finland
1273148,Sweden
1273149,Finland
1273149,Sweden
1273271,Scotland
1273271,Zimbabwe
1273272,Zimbabwe
1273272,Scotland
1273273,Scotland
1273273,Zimbabwe
1273415,South Africa
1273415,West Indies
1273416,South Africa
1273416,West Indies
1273417,South Africa
1273417,West Indies
1273712,Papua New Guinea
1273712,Oman
1273713,Scotland
1273713,Bangladesh
1273714,Netherlands
1273714,Ireland
1273715,Namibia
1273715,Sri Lanka
1273716,Scotland
1273716,Papua New Guinea
1273717,Bangladesh
1273717,Oman
1273718,Netherlands
1273718,Namibia
1273719,Sri Lanka
1273719,Ireland
1273720,Bangladesh
1273720,Papua New Guinea
1273721,Oman
1273721,Scotland
1273722,Ireland
1273722,Namibia
1273723,Netherlands
1273723,Sri Lanka
1273724,South Africa
1273724,Australia
1273725,West Indies
1273725,England
1273726,Bangladesh
1273726,Sri Lanka
1273727,India
1273727,Pakistan
1273729,West Indies
1273729,South Africa
1273730,New Zealand
1273730,Pakistan
1273731,Bangladesh
1273731,England
1273732,Scotland
1273732,Namibia
1273733,Sri Lanka
1273733,Australia
1273734,West Indies
1273734,Bangladesh
1273736,Sri Lanka
1273736,South Africa
1273737,Australia
1273737,England
1273739,India
1273739,New Zealand
1273740,England
1273740,Sri Lanka
1273741,Bangladesh
1273741,South Africa
1273742,Pakistan
1273742,Namibia
1273743,New Zealand
1273743,Scotland
1273745,Bangladesh
1273745,Australia
1273746,Sri Lanka
1273746,West Indies
1273747,New Zealand
1273747,Namibia
1273748,Scotland
1273748,India
1273749,West Indies
1273749,Australia
1273750,South Africa
1273750,England
1273752,Pakistan
1273752,Scotland
1273753,Namibia
1273753,India
1273754,England
1273754,New Zealand
1273755,Pakistan
1273755,Australia
1273756,New Zealand
1273756,Australia
1274595,Netherlands
1274595,Scotland
1274596,Ireland
1274596,Germany
1274597,France
1274597,Netherlands
1274600,France
1274600,Germany
1274601,Ireland
1274601,Scotland
1274602,Germany
1274602,Netherlands
1274604,France
1274604,Ireland
1274606,France
1274606,Scotland
1274608,Germany
1274608,Scotland
1274609,Ireland
1274609,Netherlands
1275039,Nigeria
1275039,Kenya
1275040,Uganda
1275040,Nigeria
1275042,Kenya
1275042,Nigeria
1275043,Nigeria
1275043,Uganda
1275044,Kenya
1275044,Uganda
1275045,Nigeria
1275045,Kenya
1275047,Uganda
1275047,Nigeria
1275051,Uganda
1275051,Kenya
1275052,Spain
1275052,Germany
1275053,Germany
1275053,Spain
1275054,Germany
1275054,Spain
1275074,Norway
1275074,Sweden
1275104,Mozambique
1275104,Rwanda
1275106,Botswana
1275106,Eswatini
1275107,Sierra Leone
1275107,Nigeria
1275108,Tanzania
1275108,Zimbabwe
1275110,Botswana
1275110,Mozambique
1275111,Namibia
1275111,Nigeria
1275112,Eswatini
1275112,Zimbabwe
1275113,Cameroon
1275113,Sierra Leone
1275114,Tanzania
1275114,Mozambique
1275115,Uganda
1275115,Nigeria
1275116,Rwanda
1275116,Eswatini
1275118,Tanzania
1275118,Rwanda
1275122,Tanzania
1275122,Eswatini
1275125,Sierra Leone
1275125,Uganda
1275126,Mozambique
1275126,Eswatini
1275127,Zimbabwe
1275127,Rwanda
1275128,Botswana
1275128,Tanzania
1275129,Zimbabwe
1275129,Uganda
1275131,Uganda
1275131,Tanzania
1275132,Zimbabwe
1275132,Namibia
1275268,Romania
1275268,Czech Republic
1275269,Luxembourg
1275269,Bulgaria
1275270,Hungary
1275270,Czech Republic
1275271,Bulgaria
1275271,Malta
1275272,Romania
1275272,Hungary
1275274,Luxembourg
1275274,Hungary
1275275,Romania
1275275,Malta
1275276,Malta
1275276,Hungary
1275277,Romania
1275277,Luxembourg
1276904,India
1276904,England
1276905,India
1276905,England
1276906,England
1276906,India
1276913,England
1276913,South Africa
1276914,South Africa
1276914,England
1276915,South Africa
1276915,England
1277974,Bangladesh
1277974,Pakistan
1277975,Bangladesh
1277975,Pakistan
1277976,Bangladesh
1277976,Pakistan
1278671,New Zealand
1278671,India
1278672,New Zealand
1278672,India
1278673,India
1278673,New Zealand
1278679,West Indies
1278679,India
1278680,India
1278680,West Indies
1278681,India
1278681,West Indies
1278684,India
1278684,Sri Lanka
1278685,Sri Lanka
1278685,India
1278686,Sri Lanka
1278686,India
1278687,India
1278687,South Africa
1278688,India
1278688,South Africa
1278689,India
1278689,South Africa
1278690,India
1278690,South Africa
1278691,India
1278691,South Africa
1279379,Estonia
1279379,Cyprus
1279380,Estonia
1279380,Cyprus
1279381,Cyprus
1279381,Isle of Man
1279382,Estonia
1279382,Isle of Man
1279383,Cyprus
1279383,Isle of Man
1279385,Cyprus
1279385,Estonia
1279386,Estonia
1279386,Isle of Man
1280058,Scotland
1280058,Namibia
1280059,Namibia
1280059,Papua New Guinea
1280060,United Arab Emirates
1280060,Ireland
1280061,United Arab Emirates
1280061,Ireland
1280062,Ireland
1280062,United Arab Emirates
1280063,Papua New Guinea
1280063,Scotland
1282272,Malta
1282272,Gibraltar
1282273,Gibraltar
1282273,Switzerland
1282275,Bulgaria
1282275,Switzerland
1282276,Switzerland
1282276,Malta
1282278,Gibraltar
1282278,Bulgaria
1282279,Malta
1282279,Switzerland
1282738,Jersey
1282738,Germany
1282739,Denmark
1282739,Italy
1282740,Denmark
1282740,Germany
1282741,Jersey
1282741,Italy
1282742,Jersey
1282742,Denmark
1282743,Italy
1282743,Germany
1282744,Italy
1282744,Denmark
1282745,Germany
1282745,Jersey
1282746,Italy
1282746,Jersey
1282747,Germany
1282747,Denmark
1282748,Italy
1282748,Germany
1282749,Denmark
1282749,Jersey
1282929,Argentina
1282929,Brazil
1282930,Canada
1282930,United States of America
1282935,Canada
1282935,United States of America
1283021,Rwanda
1283021,Ghana
1283023,Seychelles
1283023,Ghana
1283024,Malawi
1283024,Uganda
1283025,Lesotho
1283025,Seychelles
1283026,Swaziland
1283026,Malawi
1283028,Uganda
1283028,Rwanda
1283029,Malawi
1283029,Ghana
1283030,Lesotho
1283030,Uganda
1283032,Swaziland
1283032,Uganda
1283033,Malawi
1283033,Seychelles
1283034,Swaziland
1283034,Ghana
1283035,Swaziland
1283035,Seychelles
1283036,Rwanda
1283036,Lesotho
1283037,Uganda
1283037,Ghana
1283038,Swaziland
1283038,Rwanda
1283040,Malawi
1283040,Rwanda
1283041,Uganda
1283041,Seychelles
1283042,Botswana
1283042,Sierra Leone
1283043,Tanzania
1283043,Mozambique
1283044,Mozambique
1283044,Cameroon
1283045,Sierra Leone
1283045,Tanzania
1283046,Cameroon
1283046,Botswana
1283047,Mozambique
1283047,Sierra Leone
1283048,Botswana
1283048,Mozambique
1283049,Tanzania
1283049,Cameroon
1283050,Cameroon
1283050,Sierra Leone
1283051,Tanzania
1283051,Botswana
1283089,Nigeria
1283089,Sierra Leone
1283091,Nigeria
1283091,Sierra Leone
1283092,Sierra Leone
1283092,Nigeria
1283093,Nigeria
1283093,Sierra Leone
1283094,Nigeria
1283094,Sierra Leone
1284489,Maldives
1284489,Saudi Arabia
1284490,Bahrain
1284490,Kuwait
1284491,Qatar
1284491,Maldives
1284493,Maldives
1284493,Bahrain
1284495,Maldives
1284495,Kuwait
1284496,Bahrain
1284496,Saudi Arabia
1284497,Kuwait
1284497,Qatar
1286667,Belize
1286667,United States of America
1286670,Canada
1286670,Belize
1286671,Bahamas
1286671,Argentina
1286672,Belize
1286672,Panama
1286673,United States of America
1286673,Bermuda
1286674,Canada
1286674,United States of America
1286675,Argentina
1286675,Belize
1286677,Bermuda
1286677,Bahamas
1286681,Argentina
1286681,United States of America
1286682,Bahamas
1286682,United States of America
1286683,Belize
1286683,Bermuda
1286684,Panama
1286684,Bahamas
1286685,Argentina
1286685,Canada
1286686,Canada
1286686,Panama
1286968,United Arab Emirates
1286968,Malaysia
1286970,Bhutan
1286970,Kuwait
1286971,United Arab Emirates
1286971,Hong Kong
1286972,Malaysia
1286972,Kuwait
1286973,Bhutan
1286973,Nepal
1286974,Malaysia
1286974,Hong Kong
1286975,Kuwait
1286975,Nepal
1286976,United Arab Emirates
1286976,Bhutan
1286978,Hong Kong
1286978,Bhutan
1286979,Kuwait
1286979,United Arab Emirates
1286980,United Arab Emirates
1286980,Nepal
1286981,Malaysia
1286981,Bhutan
1286982,Hong Kong
1286982,Kuwait
1287773,Pakistan
1287773,West Indies
1287774,Pakistan
1287774,West Indies
1287775,West Indies
1287775,Pakistan
1288316,Pakistan
1288316,Australia
1289031,New Zealand
1289031,India
1289042,Nigeria
1289042,Tanzania
1289043,Kenya
1289043,Uganda
1289044,Uganda
1289044,Nigeria
1289045,Tanzania
1289045,Kenya
1289046,Tanzania
1289046,Uganda
1289047,Nigeria
1289047,Kenya
1289048,Tanzania
1289048,Kenya
1289049,Nigeria
1289049,Uganda
1289050,Tanzania
1289050,Uganda
1289051,Kenya
1289051,Nigeria
1289052,Kenya
1289052,Uganda
1289053,Tanzania
1289053,Nigeria
1289259,India
1289259,Australia
1289260,Barbados
1289260,Pakistan
1289261,New Zealand
1289261,South Africa
1289262,Sri Lanka
1289262,England
1289263,Pakistan
1289263,India
1289264,Barbados
1289264,Australia
1289265,England
1289265,South Africa
1289266,New Zealand
1289266,Sri Lanka
1289267,Australia
1289267,Pakistan
1289268,India
1289268,Barbados
1289269,Sri Lanka
1289269,South Africa
1289270,New Zealand
1289270,England
1289271,India
1289271,England
1289272,New Zealand
1289272,Australia
1289273,England
1289273,New Zealand
1289274,Australia
1289274,India
1289284,Nepal
1289284,Qatar
1289285,Nepal
1289285,Qatar
1289286,Nepal
1289286,Qatar
1291187,United States of America
1291187,Ireland
1291188,Ireland
1291188,United States of America
1296027,Malaysia
1296027,Bangladesh
1296028,Sri Lanka
1296028,Scotland
1296029,Bangladesh
1296029,Kenya
1296030,Scotland
1296030,Malaysia
1296031,Kenya
1296031,Sri Lanka
1296032,Scotland
1296032,Kenya
1296033,Sri Lanka
1296033,Malaysia
1296034,Scotland
1296034,Bangladesh
1296035,Kenya
1296035,Malaysia
1296036,Sri Lanka
1296036,Bangladesh
1298135,Namibia
1298135,Sri Lanka
1298136,United Arab Emirates
1298136,Netherlands
1298137,Scotland
1298137,West Indies
1298138,Zimbabwe
1298138,Ireland
1298139,Namibia
1298139,Netherlands
1298140,Sri Lanka
1298140,United Arab Emirates
1298141,Scotland
1298141,Ireland
1298142,West Indies
1298142,Zimbabwe
1298143,Sri Lanka
1298143,Netherlands
1298144,United Arab Emirates
1298144,Namibia
1298145,West Indies
1298145,Ireland
1298146,Scotland
1298146,Zimbabwe
1298147,New Zealand
1298147,Australia
1298149,Ireland
1298149,Sri Lanka
1298150,Pakistan
1298150,India
1298151,Bangladesh
1298151,Netherlands
1298152,Zimbabwe
1298152,South Africa
1298153,Sri Lanka
1298153,Australia
1298154,Ireland
1298154,England
1298156,South Africa
1298156,Bangladesh
1298157,India
1298157,Netherlands
1298158,Zimbabwe
1298158,Pakistan
1298161,New Zealand
1298161,Sri Lanka
1298162,Bangladesh
1298162,Zimbabwe
1298163,Netherlands
1298163,Pakistan
1298164,India
1298164,South Africa
1298165,Australia
1298165,Ireland
1298167,England
1298167,New Zealand
1298168,Zimbabwe
1298168,Netherlands
1298169,India
1298169,Bangladesh
1298170,Pakistan
1298170,South Africa
1298171,New Zealand
1298171,Ireland
1298173,Sri Lanka
1298173,England
1298174,Netherlands
1298174,South Africa
1298175,Bangladesh
1298175,Pakistan
1298176,India
1298176,Zimbabwe
1298177,New Zealand
1298177,Pakistan
1298178,India
1298178,England
1298179,Pakistan
1298179,England
1299566,Nepal
1299566,Oman
1299567,Canada
1299567,Philippines
1299568,United Arab Emirates
1299568,Ireland
1299569,Germany
1299569,Bahrain
1299570,Canada
1299570,Oman
1299571,Nepal
1299571,Philippines
1299572,United Arab Emirates
1299572,Germany
1299573,Ireland
1299573,Bahrain
1299574,Germany
1299574,Ireland
1299575,Bahrain
1299575,United Arab Emirates
1299576,Canada
1299576,Nepal
1299577,Philippines
1299577,Oman
1299578,Germany
1299578,Canada
1299579,Bahrain
1299579,Philippines
1299580,United Arab Emirates
1299580,Nepal
1299581,Ireland
1299581,Oman
1299582,Bahrain
1299582,Canada
1299583,Philippines
1299583,Germany
1299584,Oman
1299584,Nepal
1299585,Ireland
1299585,United Arab Emirates
1299592,United Arab Emirates
1299592,Ireland
1299593,Oman
1299593,Nepal
1299594,Oman
1299594,Ireland
1299595,United Arab Emirates
1299595,Oman
1299596,Ireland
1299596,Nepal
1299638,United Arab Emirates
1299638,Nepal
1301331,South Africa
1301331,England
1301332,South Africa
1301332,England
1301333,England
1301333,South Africa
1301334,India
1301334,England
1301335,England
1301335,India
1301336,India
1301336,England
1303307,Ireland
1303307,India
1303308,India
1303308,Ireland
1303312,New Zealand
1303312,Ireland
1303313,New Zealand
1303313,Ireland
1303314,Ireland
1303314,New Zealand
1303315,South Africa
1303315,Ireland
1303316,South Africa
1303316,Ireland
1305498,Nepal
1305498,Papua New Guinea
1305499,Malaysia
1305499,Papua New Guinea
1305500,Malaysia
1305500,Nepal
1305501,Nepal
1305501,Papua New Guinea
1305502,Malaysia
1305502,Papua New Guinea
1305503,Nepal
1305503,Malaysia
1305504,Nepal
1305504,Papua New Guinea
1306384,Qatar
1306384,United Arab Emirates
1306385,Saudi Arabia
1306385,Kuwait
1306386,Qatar
1306386,Bahrain
1306387,Oman
1306387,Saudi Arabia
1306388,United Arab Emirates
1306388,Kuwait
1306389,Bahrain
1306389,Saudi Arabia
1306390,Qatar
1306390,Kuwait
1306391,United Arab Emirates
1306391,Oman
1306392,Oman
1306392,Kuwait
1306393,Saudi Arabia
1306393,United Arab Emirates
1306394,Qatar
1306394,Saudi Arabia
1306395,Kuwait
1306395,Bahrain
1306396,Oman
1306396,Qatar
1306397,United Arab Emirates
1306397,Bahrain
1307293,Sri Lanka
1307293,Australia
1307294,Sri Lanka
1307294,Australia
1307295,Australia
1307295,Sri Lanka
1307477,New Zealand
1307477,Scotland
1307478,New Zealand
1307478,Scotland
1308236,Pakistan
1308236,Ireland
1308237,Ireland
1308237,Pakistan
1308238,Ireland
1308238,Pakistan
1309701,Uganda
1309701,Namibia
1309702,Namibia
1309702,Uganda
1309703,Namibia
1309703,Uganda
1310161,Norway
1310161,Guernsey
1310162,Spain
1310162,Norway
1310163,Norway
1310163,Guernsey
1310164,Guernsey
1310164,Spain
1310165,Spain
1310165,Guernsey
1310166,Spain
1310166,Norway
1310167,Denmark
1310167,Finland
1310168,Denmark
1310168,Finland
1310169,Denmark
1310169,Finland
1310170,Gibraltar
1310170,Malta
1310171,Malta
1310171,Hungary
1310172,Gibraltar
1310172,Hungary
1310173,Romania
1310173,Malta
1310174,Czech Republic
1310174,Gibraltar
1310175,Hungary
1310175,Bulgaria
1310176,Malta
1310176,Czech Republic
1310177,Czech Republic
1310177,Bulgaria
1310178,Romania
1310178,Hungary
1310179,Gibraltar
1310179,Bulgaria
1310180,Romania
1310180,Czech Republic
1310181,Bulgaria
1310181,Romania
1310182,Hungary
1310182,Czech Republic
1310183,Gibraltar
1310183,Romania
1310184,Bulgaria
1310184,Malta
1310185,Gibraltar
1310185,Bulgaria
1310186,Czech Republic
1310186,Hungary
1310187,Romania
1310187,Malta
1310188,Jersey
1310188,Guernsey
1310887,Zimbabwe
1310887,Uganda
1310888,Zimbabwe
1310888,Namibia
1310889,Namibia
1310889,Uganda
1310890,Zimbabwe
1310890,Uganda
1310891,Namibia
1310891,Zimbabwe
1310892,Namibia
1310892,Uganda
1310893,Zimbabwe
1310893,Uganda
1310894,Zimbabwe
1310894,Namibia
1310895,Uganda
1310895,Namibia
1310896,Namibia
1310896,Zimbabwe
1310901,New Zealand
1310901,Netherlands
1310902,Netherlands
1310902,New Zealand
1310938,Zimbabwe
1310938,Namibia
1310939,Zimbabwe
1310939,Namibia
1310940,Namibia
1310940,Zimbabwe
1310941,Zimbabwe
1310941,Namibia
1310942,Namibia
1310942,Zimbabwe
1310981,Sri Lanka
1310981,Pakistan
1310982,Sri Lanka
1310982,Pakistan
1310983,Sri Lanka
1310983,Pakistan
1311744,Hong Kong
1311744,United Arab Emirates
1311745,United Arab Emirates
1311745,Hong Kong
1311746,United Arab Emirates
1311746,Hong Kong
1311747,Hong Kong
1311747,United Arab Emirates
1314897,Uganda
1314897,Nepal
1314898,Nepal
1314898,Uganda
1314899,Nepal
1314899,Uganda
1314900,Nepal
1314900,Uganda
1314901,Nepal
1314901,Uganda
1316642,Ireland
1316642,South Africa
1316643,Ireland
1316643,South Africa
1316644,Ireland
1316644,South Africa
1317136,Serbia
1317136,Bulgaria
1317137,Serbia
1317137,Bulgaria
1317138,Serbia
1317138,Bulgaria
1317139,Serbia
1317139,Bulgaria
1317149,Bangladesh
1317149,West Indies
1317150,West Indies
1317150,Bangladesh
1317151,Bangladesh
1317151,West Indies
1317482,West Indies
1317482,Australia
1317483,Australia
1317483,West Indies
1317486,England
1317486,Australia
1317487,England
1317487,Australia
1317488,England
1317488,Australia
1317635,Pakistan
1317635,Australia
1317636,Ireland
1317636,Australia
1317637,Pakistan
1317637,Ireland
1317638,Australia
1317638,Ireland
1317639,Pakistan
1317639,Australia
1317903,India
1317903,West Indies
1317904,India
1317904,West Indies
1317905,West Indies
1317905,India
1317906,India
1317906,West Indies
1317907,India
1317907,West Indies
1317908,New Zealand
1317908,West Indies
1317909,New Zealand
1317909,West Indies
1317910,New Zealand
1317910,West Indies
1318357,Germany
1318357,Austria
1318358,Sweden
1318358,Germany
1318359,Austria
1318359,Germany
1318360,Austria
1318360,Sweden
1318361,Austria
1318361,Sweden
1318362,Germany
1318362,Sweden
1318373,Rwanda
1318373,Uganda
1318375,Brazil
1318375,Nigeria
1318376,Uganda
1318376,Kenya
1318377,Tanzania
1318377,Botswana
1318378,Rwanda
1318378,Brazil
1318379,Germany
1318379,Nigeria
1318380,Brazil
1318380,Germany
1318381,Uganda
1318381,Tanzania
1318382,Rwanda
1318382,Kenya
1318383,Botswana
1318383,Nigeria
1318393,Botswana
1318393,Rwanda
1318394,Uganda
1318394,Germany
1318395,Nigeria
1318395,Tanzania
1318396,Kenya
1318396,Brazil
1318404,Tanzania
1318404,Kenya
1319709,India
1319709,Sri Lanka
1319710,Sri Lanka
1319710,India
1319711,India
1319711,Sri Lanka
1320190,Malaysia
1320190,Singapore
1320191,Nepal
1320191,Bhutan
1320192,Oman
1320192,United Arab Emirates
1320193,Bahrain
1320193,Kuwait
1320194,Singapore
1320194,United Arab Emirates
1320195,Hong Kong
1320195,Bhutan
1320196,Qatar
1320196,Malaysia
1320197,Nepal
1320197,Kuwait
1320198,Bahrain
1320198,Hong Kong
1320199,Oman
1320199,Qatar
1320200,United Arab Emirates
1320200,Malaysia
1320201,Bahrain
1320201,Nepal
1320202,Oman
1320202,Singapore
1320203,Singapore
1320203,Qatar
1320204,Bhutan
1320204,Kuwait
1320205,Nepal
1320205,Hong Kong
1320206,Malaysia
1320206,Oman
1320207,Hong Kong
1320207,Kuwait
1320208,United Arab Emirates
1320208,Qatar
1320209,Bhutan
1320209,Bahrain
1320210,United Arab Emirates
1320210,Nepal
1320211,Malaysia
1320211,Hong Kong
1320212,Malaysia
1320212,United Arab Emirates
1320969,Gibraltar
1320969,Belgium
1320973,Portugal
1320973,Malta
1320974,Denmark
1320974,Gibraltar
1320975,Israel
1320975,Spain
1320976,Hungary
1320976,Belgium
1320977,Portugal
1320977,Spain
1320978,Hungary
1320978,Gibraltar
1320979,Malta
1320979,Israel
1320980,Belgium
1320980,Denmark
1320982,Belgium
1320982,Portugal
1320984,Denmark
1320984,Spain
1320985,Israel
1320985,Hungary
1320986,Spain
1320986,Belgium
1320987,Gibraltar
1320987,Malta
1320988,Portugal
1320988,Denmark
1320997,Jersey
1320997,Guernsey
1321258,Cyprus
1321258,Isle of Man
1321259,Finland
1321259,Sweden
1321260,Romania
1321260,Turkey
1321261,Cyprus
1321261,Romania
1321262,Croatia
1321262,Sweden
1321263,Isle of Man
1321263,Serbia
1321264,Finland
1321264,Italy
1321265,Italy
1321265,Sweden
1321266,Turkey
1321266,Serbia
1321267,Croatia
1321267,Greece
1321268,Romania
1321268,Isle of Man
1321269,Romania
1321269,Serbia
1321270,Finland
1321270,Greece
1321271,Cyprus
1321271,Turkey
1321272,Italy
1321272,Croatia
1321273,Sweden
1321273,Greece
1321274,Cyprus
1321274,Serbia
1321275,Croatia
1321275,Finland
1321276,Isle of Man
1321276,Turkey
1321277,Serbia
1321277,Croatia
1321278,Finland
1321278,Cyprus
1321279,Romania
1321279,Sweden
1321280,Isle of Man
1321280,Italy
1321281,Austria
1321281,Luxembourg
1321282,Estonia
1321282,Norway
1321283,Guernsey
1321283,Bulgaria
1321284,France
1321284,Czech Republic
1321286,Austria
1321286,Slovenia
1321287,France
1321287,Switzerland
1321288,Guernsey
1321288,Luxembourg
1321289,Guernsey
1321289,Austria
1321290,Switzerland
1321290,Estonia
1321291,Slovenia
1321291,Bulgaria
1321292,France
1321292,Norway
1321293,Norway
1321293,Switzerland
1321294,Luxembourg
1321294,Bulgaria
1321295,Czech Republic
1321295,Estonia
1321296,Slovenia
1321296,Guernsey
1321298,Switzerland
1321298,Czech Republic
1321299,Luxembourg
1321299,Slovenia
1321301,Bulgaria
1321301,Czech Republic
1321302,Guernsey
1321302,France
1321303,Luxembourg
1321303,Switzerland
1321304,Norway
1321304,Austria
1321305,Luxembourg
1321305,Austria
1321306,Luxembourg
1321306,Czech Republic
1321307,Czech Republic
1321307,Austria
1321308,Austria
1321308,Luxembourg
1321309,Czech Republic
1321309,Luxembourg
1321310,Austria
1321310,Czech Republic
1321311,Malaysia
1321311,Singapore
1321312,Malaysia
1321312,Singapore
1321313,Singapore
1321313,Malaysia
1321335,Netherlands
1321335,Namibia
1321336,Namibia
1321336,Netherlands
1321337,Netherlands
1321337,Namibia
1321465,Zimbabwe
1321465,Singapore
1321466,Jersey
1321466,United States of America
1321467,Netherlands
1321467,Papua New Guinea
1321468,Hong Kong
1321468,Uganda
1321469,Zimbabwe
1321469,Jersey
1321470,United States of America
1321470,Singapore
1321471,Hong Kong
1321471,Netherlands
1321472,Uganda
1321472,Papua New Guinea
1321473,Netherlands
1321473,Uganda
1321474,Papua New Guinea
1321474,Hong Kong
1321475,Zimbabwe
1321475,United States of America
1321477,Uganda
1321477,Jersey
1321478,Singapore
1321478,Hong Kong
1321479,Zimbabwe
1321479,Papua New Guinea
1321480,United States of America
1321480,Netherlands
1321481,Uganda
