match_id,innings_number,over,ball_in_over,batting_team,player_out,kind,fielders
1182906,1,11,3,Indonesia,NKF Rada Rani,lbw,
1182906,1,19,6,Indonesia,NMP Suwandewi,caught,T Ruma
1182906,2,2,3,Papua New Guinea,S Jimmy,bowled,
1182906,2,3,4,Papua New Guinea,T Ruma,caught,K Winda Prastini
1182906,2,14,1,Papua New Guinea,K Arua,caught,K Winda Prastini
1182909,1,1,5,Fiji,I Waqavakatoga,caught,NM Ambo
1182909,1,2,3,Fiji,M Vuruna,caught and bowled,
1182909,1,5,3,Fiji,M Vua,run out,
1182909,1,6,5,Fiji,S Lomani,run out,
1182909,1,7,2,Fiji,W Ofamoli,bowled,
1182909,1,8,6,Fiji,R Muriyalo,caught,N Vare
1182909,1,9,1,Fiji,S Lote,stumped,B Tau
1182909,1,9,5,Fiji,L Samani,bowled,
1182909,1,10,3,Fiji,M Tilau,caught and bowled,
1182909,1,11,1,Fiji,A Tagilala,bowled,
1182912,1,1,1,Vanuatu,V Langiatu,caught,SR Aoina
1182912,1,5,4,Vanuatu,A Chilia,bowled,
1182912,1,7,6,Vanuatu,S Solman,stumped,LA Bourne
1182912,1,10,2,Vanuatu,L Tastuki,caught,MI Tato
1182912,1,11,1,Vanuatu,N Navaika,run out,
1182912,1,14,3,Vanuatu,V Tari,bowled,
1182912,1,16,2,Vanuatu,R Andrew,caught,RSM Lili'i
1182912,1,16,4,Vanuatu,M Tarimiala,run out,
1182912,1,17,3,Vanuatu,JC Sokomanu,caught,LS Mulivai
1182912,1,17,4,Vanuatu,M Mete,caught,LS Mulivai
1182912,2,3,5,Samoa,LA Bourne,caught,JC Sokomanu
1182912,2,12,3,Samoa,LS Mulivai,caught,V Langiatu
1182913,1,0,5,Japan,A Kitayama,lbw,
1182913,1,1,4,Japan,Erika Oda,bowled,
1182913,1,2,4,Japan,M Yanagida,run out,
1182913,1,5,6,Japan,M Kanno,run out,
1182913,1,11,3,Japan,R Endo,caught,M Vua
1182913,1,12,2,Japan,Eri Iko,run out,
1182913,1,14,4,Japan,M Shiraishi,bowled,
1182913,1,14,5,Japan,N Tokizawa,run out,
1182913,1,18,4,Japan,A Kano,bowled,
1182913,2,0,4,Fiji,S Lote,lbw,
1182913,2,2,7,Fiji,I Waqavakatoga,bowled,
1182913,2,3,3,Fiji,M Vua,bowled,
1182913,2,5,5,Fiji,R Muriyalo,caught,M Yanagida
1182913,2,9,6,Fiji,W Ofamoli,lbw,
1182913,2,17,4,Fiji,S Lomani,lbw,
1182913,2,18,9,Fiji,L Samani,bowled,
1182913,2,19,5,Fiji,A Tagilala,run out,
1182914,1,1,7,Japan,Erika Oda,caught,V Araa
1182914,1,2,2,Japan,A Kitayama,bowled,
1182914,1,4,2,Japan,N Tokizawa,run out,
1182914,1,6,1,Japan,M Kanno,caught,H Nou
1182914,1,6,2,Japan,M Yanagida,lbw,
1182914,1,7,1,Japan,R Endo,lbw,
1182914,1,10,5,Japan,A Kanada,caught,B Tau
1182914,1,12,1,Japan,S Miyaji,caught,M Tom
1182914,1,12,2,Japan,K Taniguchi,caught and bowled,
1182914,1,19,3,Japan,M Shiraishi,lbw,
1182916,1,1,4,Fiji,I Waqavakatoga,caught,AAIP Bastari
1182916,1,5,1,Fiji,M Vuruna,bowled,
1182916,1,6,4,Fiji,S Lomani,lbw,
1182916,1,7,2,Fiji,M Vua,bowled,
1182916,1,13,4,Fiji,W Ofamoli,stumped,NPAN Sakarini
1182916,1,14,4,Fiji,R Muriyalo,caught,Y Anggraeni
1182916,1,15,6,Fiji,A Tagilala,caught,NKF Rada Rani
1182916,1,16,1,Fiji,L Samani,lbw,
1182916,1,16,6,Fiji,L Vua,stumped,NPAN Sakarini
1182916,1,19,4,Fiji,M Tilau,bowled,
1182916,2,4,4,Indonesia,K Winda Prastini,run out,
1182916,2,8,5,Indonesia,Y Anggraeni,caught,I Waqavakatoga
1182917,1,0,1,Japan,A Kitayama,bowled,
1182917,1,4,7,Japan,M Kanno,caught,L Tastuki
1182917,1,8,2,Japan,Eri Iko,stumped,M Tarimiala
1182917,1,10,4,Japan,Erika Oda,stumped,M Tarimiala
1182917,1,10,5,Japan,R Endo,caught,JC Sokomanu
1182917,1,11,3,Japan,M Yanagida,lbw,
1182917,1,12,3,Japan,N Tokizawa,caught,V Langiatu
1182917,1,15,5,Japan,M Shiraishi,bowled,
1182917,1,19,1,Japan,A Kano,run out,
1182917,2,6,5,Vanuatu,V Langiatu,caught,Eri Iko
1182918,1,2,4,Samoa,LA Bourne,caught,N Vare
1182918,1,3,6,Samoa,RSM Lili'i,caught,K Arua
1182918,1,12,5,Samoa,LS Mulivai,stumped,B Tau
1182918,1,14,1,Samoa,FLV Pula,caught,S Jimmy
1182918,1,14,6,Samoa,LO Telea,bowled,
1182918,1,16,1,Samoa,T Iosefo,caught and bowled,
1182918,2,1,3,Papua New Guinea,S Jimmy,run out,
1182918,2,2,6,Papua New Guinea,T Ruma,caught,T Iosefo
1182918,2,14,2,Papua New Guinea,K Arua,caught and bowled,
1183510,1,6,3,Australia,AJ Healy,caught and bowled,
1183510,1,8,1,Australia,MM Lanning,lbw,
1183510,1,18,1,Australia,BL Mooney,caught,H Madavi
1183510,1,19,2,Australia,A Gardner,caught,NND de Silva
1183510,2,2,1,Sri Lanka,BYA Mendis,run out,BL Mooney
1183510,2,4,4,Sri Lanka,MAA Sanjeewani,caught,AJ Healy
1183510,2,13,4,Sri Lanka,H Karunaratne,caught,MM Lanning
1183510,2,17,4,Sri Lanka,AC Jayangani,bowled,
1183510,2,19,2,Sri Lanka,NND de Silva,caught,DM Kimmince
1183510,2,19,5,Sri Lanka,KADA Kanchana,caught,EA Perry
1183510,2,19,6,Sri Lanka,OU Ranasinghe,run out,
1183511,1,0,5,Sri Lanka,BYA Mendis,bowled,
1183511,1,4,5,Sri Lanka,MAA Sanjeewani,bowled,
1183511,1,9,3,Sri Lanka,AC Jayangani,run out,
1183511,1,11,2,Sri Lanka,H Madavi,bowled,
1183511,1,11,4,Sri Lanka,H Karunaratne,run out,
1183511,1,14,1,Sri Lanka,NND de Silva,bowled,
1183511,1,17,3,Sri Lanka,HASD Siriwardene,caught,ML Schutt
1183511,1,19,3,Sri Lanka,OU Ranasinghe,bowled,
1183511,2,4,2,Australia,AJ Healy,caught,NND de Silva
1183512,1,5,4,Australia,BL Mooney,bowled,
1183512,1,16,4,Australia,RL Haynes,caught,HASD Siriwardene
1183512,2,3,1,Sri Lanka,MAA Sanjeewani,bowled,
1183512,2,11,1,Sri Lanka,AC Jayangani,bowled,
1183512,2,12,3,Sri Lanka,MADD Surangika,lbw,
1183512,2,14,5,Sri Lanka,HASD Siriwardene,caught,RL Haynes
1183512,2,15,1,Sri Lanka,NND de Silva,caught and bowled,
1183512,2,16,5,Sri Lanka,H Madavi,caught,AJ Healy
1183512,2,17,4,Sri Lanka,OU Ranasinghe,run out,
1183524,1,10,5,Australia,AJ Finch,caught,BKG Mendis
1183524,1,19,4,Australia,GJ Maxwell,caught,MDKJ Perera
1183524,2,0,5,Sri Lanka,BKG Mendis,caught,AJ Turner
1183524,2,3,3,Sri Lanka,MD Gunathilaka,caught,DA Warner
1183524,2,3,4,Sri Lanka,PBB Rajapaksa,bowled,
1183524,2,9,2,Sri Lanka,BOP Fernando,bowled,
1183524,2,10,3,Sri Lanka,MDKJ Perera,bowled,
1183524,2,13,6,Sri Lanka,PWH de Silva,run out,
1183524,2,14,2,Sri Lanka,MD Shanaka,caught,KW Richardson
1183524,2,16,3,Sri Lanka,PADLR Sandakan,caught,AC Agar
1183524,2,16,6,Sri Lanka,CAK Rajitha,stumped,AT Carey
1183525,1,1,5,Sri Lanka,BKG Mendis,run out,
1183525,1,5,2,Sri Lanka,MD Gunathilaka,bowled,
1183525,1,8,5,Sri Lanka,WIA Fernando,caught,PJ Cummins
1183525,1,9,6,Sri Lanka,N Dickwella,caught,AJ Turner
1183525,1,10,5,Sri Lanka,MDKJ Perera,bowled,
1183525,1,11,2,Sri Lanka,MD Shanaka,caught,AT Carey
1183525,1,14,4,Sri Lanka,PWH de Silva,stumped,AT Carey
1183525,1,15,4,Sri Lanka,I Udana,caught,KW Richardson
1183525,1,17,3,Sri Lanka,SL Malinga,stumped,AT Carey
1183525,1,18,7,Sri Lanka,PADLR Sandakan,run out,
1183525,2,0,3,Australia,AJ Finch,caught,MDKJ Perera
1183526,1,0,6,Sri Lanka,N Dickwella,caught,BR McDermott
1183526,1,4,4,Sri Lanka,BKG Mendis,caught,BR McDermott
1183526,1,11,6,Sri Lanka,WIA Fernando,caught,BR McDermott
1183526,1,14,2,Sri Lanka,BOP Fernando,caught,AT Carey
1183526,1,16,1,Sri Lanka,MDKJ Perera,caught,AJ Turner
1183526,1,18,6,Sri Lanka,GSNFG Jayasuriya,bowled,
1183526,2,8,7,Australia,AJ Finch,caught,GSNFG Jayasuriya
1183526,2,10,5,Australia,SPD Smith,caught,PADLR Sandakan
1183526,2,12,5,Australia,BR McDermott,lbw,
1183527,1,0,2,Pakistan,Fakhar Zaman,caught,SPD Smith
1183527,1,1,5,Pakistan,Haris Sohail,caught,SPD Smith
1183527,1,10,4,Pakistan,Mohammad Rizwan,caught,PJ Cummins
1183527,1,13,5,Pakistan,Asif Ali,caught,AC Agar
1183527,1,14,1,Pakistan,Imad Wasim,caught,SPD Smith
1183528,1,3,2,Pakistan,Fakhar Zaman,caught,DA Warner
1183528,1,4,6,Pakistan,Haris Sohail,caught and bowled,
1183528,1,9,5,Pakistan,Mohammad Rizwan,stumped,AT Carey
1183528,1,11,2,Pakistan,Asif Ali,caught,PJ Cummins
1183528,1,15,6,Pakistan,Babar Azam,run out,
1183528,1,19,4,Pakistan,Imad Wasim,run out,
1183528,2,2,6,Australia,DA Warner,bowled,
1183528,2,5,5,Australia,AJ Finch,caught,Babar Azam
1183528,2,12,6,Australia,BR McDermott,lbw,
1183529,1,2,4,Pakistan,Babar Azam,lbw,
1183529,1,2,5,Pakistan,Mohammad Rizwan,bowled,
1183529,1,4,3,Pakistan,Imam-ul-Haq,caught,BR McDermott
1183529,1,9,1,Pakistan,Haris Sohail,caught,KW Richardson
1183529,1,12,1,Pakistan,Khushdil Shah,caught,MA Starc
1183529,1,14,3,Pakistan,Imad Wasim,caught,AC Agar
1183529,1,16,1,Pakistan,Iftikhar Ahmed,caught,MA Starc
1183529,1,16,5,Pakistan,Shadab Khan,caught,AJ Finch
1183543,1,0,5,England,AE Jones,caught,H Kaur
1183543,1,2,1,England,DN Wyatt,caught,S Pandey
1183543,1,6,2,England,NR Sciver,caught,DB Sharma
1183543,1,9,6,England,FC Wilson,bowled,
1183543,1,17,3,England,HC Knight,caught,JI Rodrigues
1183543,1,18,2,England,TT Beaumont,stumped,T Bhatia
1183543,1,18,6,England,KH Brunt,caught,S Mandhana
1183543,2,3,2,India,S Mandhana,caught,L Winfield
1183543,2,7,3,India,Shafali Verma,caught,FC Wilson
1183543,2,10,3,India,JI Rodrigues,caught,L Winfield
1183543,2,14,1,India,V Krishnamurthy,stumped,AE Jones
1183543,2,16,6,India,T Bhatia,caught,HC Knight
1183544,1,4,6,England,DN Wyatt,caught,BL Mooney
1183544,1,7,1,England,AE Jones,run out,
1183544,1,8,5,England,NR Sciver,caught,EA Perry
1183544,1,19,5,England,HC Knight,caught,RL Haynes
1183544,2,1,3,Australia,AJ Healy,caught,KH Brunt
1183544,2,8,2,Australia,A Gardner,caught,HC Knight
1183544,2,9,5,Australia,MM Lanning,bowled,
1183544,2,14,4,Australia,EA Perry,lbw,
1183544,2,14,6,Australia,RL Haynes,caught and bowled,
1183544,2,16,1,Australia,BL Mooney,stumped,AE Jones
1183544,2,16,3,Australia,JL Jonassen,caught,KH Brunt
1183544,2,18,4,Australia,G Wareham,bowled,
1183545,1,1,1,India,Shafali Verma,bowled,
1183545,1,2,6,India,JI Rodrigues,caught,NJ Carey
1183545,1,9,3,India,S Mandhana,caught,EA Perry
1183545,1,13,1,India,H Kaur,caught,NJ Carey
1183545,1,13,2,India,T Bhatia,caught,BL Mooney
1183545,1,13,5,India,DB Sharma,caught,BL Mooney
1183545,1,14,1,India,V Krishnamurthy,caught,NJ Carey
1183545,1,14,4,India,A Reddy,caught,BL Mooney
1183545,1,19,1,India,RP Yadav,caught,TJ Vlaeminck
1183545,2,1,1,Australia,AJ Healy,caught,DB Sharma
1183545,2,4,6,Australia,BL Mooney,stumped,T Bhatia
1183545,2,5,2,Australia,A Gardner,bowled,
1183545,2,9,5,Australia,RL Haynes,caught,V Krishnamurthy
1183545,2,14,4,Australia,JL Jonassen,caught,JI Rodrigues
1183545,2,17,5,Australia,EA Perry,caught,V Krishnamurthy
1183546,1,5,5,India,Shafali Verma,bowled,
1183546,1,9,5,India,S Mandhana,caught,AE Jones
1183546,1,12,6,India,JI Rodrigues,stumped,AE Jones
1183546,1,14,5,India,V Krishnamurthy,caught and bowled,
1183546,1,17,4,India,H Kaur,caught,HC Knight
1183546,1,17,6,India,T Bhatia,caught,NR Sciver
1183546,2,0,6,England,AE Jones,caught,A Reddy
1183546,2,4,2,England,DN Wyatt,caught,RS Gayakwad
1183546,2,5,2,England,KH Brunt,run out,
1183546,2,11,1,England,HC Knight,caught,RP Yadav
1183546,2,17,3,England,NR Sciver,caught and bowled,
1183546,2,18,3,England,TT Beaumont,run out,
1183547,1,0,3,Australia,AJ Healy,caught,A Reddy
1183547,1,8,2,Australia,BL Mooney,caught,S Mandhana
1183547,1,15,2,Australia,MM Lanning,caught,S Mandhana
1183547,1,16,4,Australia,A Gardner,caught,DB Sharma
1183547,1,19,5,Australia,EA Perry,lbw,
1183547,2,8,3,India,Shafali Verma,caught,NJ Carey
1183547,2,12,3,India,JI Rodrigues,caught,AJ Healy
1183547,2,18,3,India,S Mandhana,lbw,
1183548,1,0,5,Australia,AJ Healy,caught,DN Wyatt
1183548,1,3,5,Australia,A Gardner,bowled,
1183548,1,9,2,Australia,MM Lanning,bowled,
1183548,1,12,5,Australia,EA Perry,bowled,
1183548,1,15,6,Australia,BL Mooney,bowled,
1183548,1,18,3,Australia,RL Haynes,caught,HC Knight
1183548,1,19,1,Australia,S Molineux,run out,
1183548,2,3,7,England,DN Wyatt,caught,AJ Healy
1183548,2,5,7,England,AE Jones,bowled,
1183548,2,8,3,England,NR Sciver,caught,EA Perry
1183548,2,10,1,England,HC Knight,stumped,AJ Healy
1183548,2,11,4,England,FC Wilson,stumped,AJ Healy
1183548,2,12,5,England,TT Beaumont,bowled,
1183548,2,18,4,England,L Winfield,caught,AJ Healy
1183549,1,0,4,Australia,AJ Healy,caught,T Bhatia
1183549,1,8,5,Australia,A Gardner,caught,RS Gayakwad
1183549,1,14,4,Australia,MM Lanning,caught,Shafali Verma
1183549,1,15,4,Australia,EA Perry,caught,DB Sharma
1183549,1,17,4,Australia,A Sutherland,stumped,T Bhatia
1183549,1,19,5,Australia,RL Haynes,caught,H Kaur
1183549,2,1,5,India,Shafali Verma,caught,BL Mooney
1183549,2,8,1,India,RM Ghosh,caught,TJ Vlaeminck
1183549,2,9,6,India,JI Rodrigues,caught,NJ Carey
1183549,2,14,2,India,S Mandhana,caught,NJ Carey
1183549,2,15,3,India,H Kaur,lbw,
1183549,2,15,5,India,A Reddy,caught,AJ Healy
1183549,2,16,5,India,S Pandey,caught,NJ Carey
1183549,2,17,4,India,RP Yadav,caught,MM Lanning
1183549,2,19,3,India,T Bhatia,caught,A Sutherland
1183549,2,19,6,India,DB Sharma,caught,RL Haynes
1183856,1,2,5,United States of America,EH Rendler,lbw,
1183856,1,14,1,United States of America,SK Chandhrasekar,run out,
1183856,1,16,4,United States of America,S Sriharsha,run out,
1183856,1,18,2,United States of America,NT Gruny,bowled,
1183856,1,18,6,United States of America,OT Wallerson,bowled,
1183856,1,19,5,United States of America,S Ramautar,caught,KN Mirchandani
1183856,2,3,2,Canada,M Patel,lbw,
1183856,2,4,1,Canada,M Khokhar,run out,
1183856,2,7,2,Canada,A Perera,caught,OT Wallerson
1183856,2,7,7,Canada,KN Mirchandani,bowled,
1183856,2,10,3,Canada,Mahewish Khan,run out,
1183856,2,11,3,Canada,Saniyah Zia,lbw,
1183856,2,15,1,Canada,C Martin,caught,S Bhaskar
1183856,2,15,6,Canada,Hiba Shamshad,bowled,
1183856,2,17,6,Canada,Hala Azmat,run out,
1183856,2,18,2,Canada,Kainat Qazi,run out,
1183857,1,1,1,United States of America,NT Gruny,bowled,
1183857,1,4,4,United States of America,EH Rendler,caught and bowled,
1183857,1,5,4,United States of America,S Bhaskar,caught,A Perera
1183857,1,6,1,United States of America,C Atkins,caught and bowled,
1183857,1,18,2,United States of America,OT Wallerson,bowled,
1183857,1,19,4,United States of America,U Iftikhar,caught,A Perera
1183857,2,6,2,Canada,A Perera,bowled,
1183857,2,7,6,Canada,M Patel,bowled,
1183857,2,11,3,Canada,M Khokhar,run out,
1183857,2,13,3,Canada,KN Mirchandani,caught,S Bhaskar
1183857,2,15,2,Canada,C Martin,bowled,
1183857,2,18,2,Canada,Mahewish Khan,bowled,
1184258,1,0,5,Ghana,R Bakum,bowled,
1184258,1,5,1,Ghana,F Baleri,caught,SJ Baard
1184258,1,6,5,Ghana,S Ateak,caught,JN Frylinck
1184258,1,13,3,Ghana,DNA Ankrah,bowled,
1184258,1,13,6,Ghana,SL Perera,lbw,
1184258,1,14,1,Ghana,JH Mensah,caught,SJ Baard
1184258,1,18,1,Ghana,IKO Aboagye,caught,N Davin
1184258,2,9,5,Namibia,N Davin,caught and bowled,
1184260,1,1,1,Uganda,Z Arinaitwe,caught,V Balakrishnan
1184260,1,2,6,Uganda,RG Mukasa,caught,V Balakrishnan
1184260,1,11,2,Uganda,A Otwani,caught,K Motlanka
1184260,1,13,3,Uganda,HB Kayondo,caught,A Rangaswamy
1184260,1,15,4,Uganda,DM Nakrani,caught,V Balakrishnan
1184260,1,18,2,Uganda,Riazat Ali Shah,caught,I Master
1184260,1,19,5,Uganda,D Muhumuza,caught,T Tshose
1184260,2,2,4,Botswana,K Modise,caught,F Nsubuga
1184260,2,3,6,Botswana,K Motlanka,bowled,
1184260,2,6,3,Botswana,I Master,run out,
1184260,2,8,6,Botswana,T Perera,bowled,
1184260,2,12,6,Botswana,R Nehonde,caught,C Waiswa
1184260,2,15,1,Botswana,V Balakrishnan,lbw,
1184260,2,15,5,Botswana,JWN Moses,run out,
1184260,2,16,2,Botswana,N Master,run out,
1184260,2,16,5,Botswana,A Rangaswamy,bowled,
1184260,2,17,6,Botswana,M Mooketsi,bowled,
1184261,1,0,4,Kenya,DM Gondaria,caught,IKO Aboagye
1184261,1,1,3,Kenya,AA Obanda,bowled,
1184261,1,10,4,Kenya,IA Karim,caught,F Baleri
1184261,1,16,1,Kenya,CO Obuya,caught,F Baleri
1184261,1,18,6,Kenya,RR Patel,caught,G Bakiweyem
1184261,2,2,4,Ghana,F Baleri,bowled,
1184261,2,4,3,Ghana,R Bakum,caught,IA Karim
1184261,2,9,4,Ghana,S Ateak,stumped,IA Karim
1184261,2,11,1,Ghana,IKO Aboagye,stumped,IA Karim
1184261,2,13,3,Ghana,JK Vifah,caught,AA Obanda
1184261,2,13,4,Ghana,KS Bagabena,caught,IA Karim
1184261,2,13,6,Ghana,DK Anefie,run out,
1184261,2,14,1,Ghana,DNA Ankrah,stumped,IA Karim
1184261,2,16,2,Ghana,M Aboagye,run out,
1184261,2,17,3,Ghana,G Bakiweyem,caught,RR Patel
1184262,1,2,4,Namibia,SJ Baard,run out,
1184262,1,3,2,Namibia,N Davin,caught,DM Nakrani
1184262,1,6,3,Namibia,MG Erasmus,bowled,
1184262,1,8,4,Namibia,ZE Green,bowled,
1184262,1,14,4,Namibia,C Viljoen,run out,
1184262,1,16,3,Namibia,K Birkenstock,caught,C Waiswa
1184262,1,19,3,Namibia,JJ Smit,bowled,
1184262,2,2,6,Uganda,Z Arinaitwe,caught,MG Erasmus
1184262,2,4,7,Uganda,HB Kayondo,caught,N Davin
1184262,2,9,5,Uganda,A Otwani,bowled,
1184262,2,11,2,Uganda,RG Mukasa,lbw,
1184262,2,14,2,Uganda,DM Nakrani,caught,MG Erasmus
1184262,2,15,3,Uganda,D Muhumuza,caught,T Lungameni
1184262,2,16,2,Uganda,F Nsubuga,bowled,
1184262,2,16,4,Uganda,Riazat Ali Shah,caught,BM Scholtz
1184263,1,3,1,Nigeria,Ovais Yousof,stumped,K Motlanka
1184263,1,10,7,Nigeria,AJ Ayannaike,caught,K Modise
1184263,1,11,4,Nigeria,AM Oyede,run out,
1184263,1,12,6,Nigeria,I Danladi,stumped,K Motlanka
1184263,1,15,1,Nigeria,IO Okpe,run out,
1184263,1,17,3,Nigeria,CN Onwuzulike,caught,K Motlanka
1184263,1,18,1,Nigeria,AA Onikoyi,caught,K Motlanka
1184263,1,18,4,Nigeria,VD Adewoye,caught,T Perera
1184263,1,19,4,Nigeria,CM Akachukwu,caught,N Master
1184263,1,19,5,Nigeria,SA Okpe,caught,T Tshose
1184263,2,3,5,Botswana,K Modise,lbw,
1184263,2,4,6,Botswana,T Perera,lbw,
1184263,2,10,5,Botswana,K Motlanka,bowled,
1184263,2,14,2,Botswana,R Nehonde,caught,CM Akachukwu
1184263,2,16,4,Botswana,A Rangaswamy,caught,CN Onwuzulike
1184263,2,18,1,Botswana,JWN Moses,caught,CM Akachukwu
1184263,2,19,2,Botswana,I Master,bowled,
1184266,1,5,2,Ghana,R Bakum,caught,RG Mukasa
1184266,1,7,1,Ghana,F Baleri,run out,
1184266,1,7,3,Ghana,JK Vifah,caught,A Otwani
1184266,1,9,6,Ghana,JH Mensah,lbw,
1184266,1,16,1,Ghana,IKO Aboagye,caught,F Nsubuga
1184266,1,16,2,Ghana,M Aboagye,bowled,
1184266,2,2,1,Uganda,RG Mukasa,run out,
1184266,2,6,2,Uganda,A Otwani,caught,F Baleri
1184266,2,12,7,Uganda,D Muhumuza,run out,
1184900,1,1,6,Nigeria,AJ Ayannaike,lbw,
1184900,1,2,5,Nigeria,I Danladi,bowled,
1184900,1,12,4,Nigeria,Ovais Yousof,caught,IKO Aboagye
1184900,1,15,2,Nigeria,AA Onikoyi,caught,KS Bagabena
1184900,1,15,6,Nigeria,IO Okpe,bowled,
1184900,1,16,1,Nigeria,AM Oyede,run out,
1184900,1,18,1,Nigeria,CN Onwuzulike,bowled,
1184900,1,19,6,Nigeria,SA Okpe,caught,SL Perera
1184900,2,3,4,Ghana,R Bakum,caught,AJ Ayannaike
1184900,2,4,6,Ghana,S Ateak,bowled,
1184900,2,6,3,Ghana,F Baleri,lbw,
1184900,2,7,2,Ghana,IKO Aboagye,bowled,
1184900,2,8,3,Ghana,JK Vifah,caught,IO Okpe
1184900,2,9,3,Ghana,SL Perera,stumped,AJ Ayannaike
1184900,2,10,5,Ghana,DNA Ankrah,bowled,
1184900,2,14,5,Ghana,DK Anefie,caught,AJ Ayannaike
1184901,1,0,5,Botswana,K Modise,lbw,
1184901,1,1,1,Botswana,Z Abbasi,bowled,
1184901,1,1,4,Botswana,T Phaswana,bowled,
1184901,1,3,5,Botswana,K Motlanka,caught,ZE Green
1184901,1,3,7,Botswana,R Nehonde,bowled,
1184901,1,6,6,Botswana,JWN Moses,lbw,
1184901,1,7,1,Botswana,A Rangaswamy,caught,MG Erasmus
1184901,1,8,6,Botswana,V Balakrishnan,bowled,
1184901,1,11,6,Botswana,M Mooketsi,bowled,
1184901,1,12,1,Botswana,N Master,run out,
1184902,1,0,7,Kenya,AA Obanda,caught,RG Mukasa
1184902,1,2,5,Kenya,DM Gondaria,bowled,
1184902,1,12,6,Kenya,IA Karim,caught,F Nsubuga
1184902,1,14,1,Kenya,CO Obuya,caught,C Waiswa
1184902,1,17,3,Kenya,SO Ngoche,caught,R Olipa
1184902,1,19,1,Kenya,LN Oluoch,bowled,
1184902,2,1,6,Uganda,Z Arinaitwe,caught,CO Obuya
1184902,2,3,1,Uganda,RG Mukasa,caught,CO Obuya
1184902,2,5,2,Uganda,A Otwani,caught,RR Patel
1184902,2,9,1,Uganda,HB Kayondo,caught,SO Ngoche
1184902,2,12,1,Uganda,DM Nakrani,caught,DM Gondaria
1184902,2,14,5,Uganda,D Muhumuza,bowled,
1184902,2,15,5,Uganda,R Olipa,bowled,
1184902,2,19,3,Uganda,F Nsubuga,bowled,
1184902,2,19,5,Uganda,C Waiswa,run out,
1185154,1,3,3,West Indies,HK Matthews,run out,
1185154,1,10,4,West Indies,B Cooper,caught,L Maritz
1185154,1,18,3,West Indies,SR Taylor,bowled,
1185154,1,19,1,West Indies,SA Campbelle,caught,L Little
1185154,2,0,4,Ireland,GH Lewis,caught,CA Henry
1185154,2,8,4,Ireland,MV Waldron,run out,
1185154,2,9,1,Ireland,SM Kavanagh,caught,Kycia A Knight
1185154,2,9,4,Ireland,U Raymond-Hoey,caught,SC Selman
1185154,2,12,1,Ireland,R Stokell,lbw,
1185154,2,14,4,Ireland,L Little,caught,NY McLean
1185154,2,15,2,Ireland,S MacMahon,caught,Kycia A Knight
1185154,2,16,1,Ireland,L Maritz,bowled,
1185154,2,18,4,Ireland,KJ Garth,lbw,
1185155,1,3,5,West Indies,B Cooper,caught and bowled,
1185155,1,9,5,West Indies,HK Matthews,bowled,
1185155,1,15,1,West Indies,SACA King,caught,GH Lewis
1185155,1,15,4,West Indies,SA Campbelle,bowled,
1185155,1,16,5,West Indies,CN Nation,bowled,
1185155,1,18,2,West Indies,Kycia A Knight,caught,L Maritz
1185155,2,4,2,Ireland,GH Lewis,bowled,
1185155,2,8,5,Ireland,MV Waldron,lbw,
1185155,2,11,1,Ireland,R Stokell,caught,SA Campbelle
1185155,2,13,3,Ireland,SM Kavanagh,lbw,
1185155,2,14,1,Ireland,U Raymond-Hoey,bowled,
1185155,2,14,5,Ireland,L Little,caught,B Cooper
1185156,1,4,6,West Indies,B Cooper,caught,MV Waldron
1185156,2,3,3,Ireland,GH Lewis,caught,HK Matthews
1185156,2,19,1,Ireland,KJ Garth,caught,B Cooper
1185156,2,19,6,Ireland,R Stokell,bowled,
1185181,1,7,4,Guernsey,MWR Stokes,caught,D Weston
1185181,1,9,6,Guernsey,AS Wright,caught,CAJ Meschede
1185181,1,11,6,Guernsey,J Butler,stumped,D Weston
1185181,1,13,3,Guernsey,DR Hooper,run out,
1185181,1,16,1,Guernsey,LB Ferbrache,caught,D Weston
1185181,1,17,3,Guernsey,LJ Barker,caught,Asad Mohammad
1185181,1,17,6,Guernsey,TCR Kimber,caught,D Weston
1185181,1,18,3,Guernsey,LC Le Tissier,run out,
1185181,1,19,2,Guernsey,ACF Stokes,caught,V Ganesan
1185181,1,19,5,Guernsey,W Peatfield,bowled,
1185181,2,2,6,Germany,D Weston,bowled,
1185181,2,8,4,Germany,VB Chikkannaiah,caught,DR Hooper
1185181,2,10,3,Germany,Mudassar Muhammad,lbw,
1185181,2,12,1,Germany,V Ganesan,run out,
1185181,2,14,6,Germany,H Singh,run out,
1185182,1,8,3,Denmark,ND Laegsgaard,caught,Junaid Sheikh
1185182,1,10,3,Denmark,HAM Shah,stumped,Khizer Ahmed
1185182,1,12,1,Denmark,T Bharaj,bowled,
1185182,1,12,4,Denmark,Delawar Khan,caught,Junaid Sheikh
1185182,1,16,3,Denmark,Anique Uddin,caught,P Agnihotri
1185182,1,16,6,Denmark,OD Hald,caught,P Agnihotri
1185182,1,19,6,Denmark,Rizwan Mahmood,bowled,
1185182,2,1,3,Norway,E Ul Haq,bowled,
1185182,2,3,3,Norway,Walid Ghauri,caught and bowled,
1185182,2,5,3,Norway,Ansar Iqbal,caught,T Bharaj
1185182,2,6,5,Norway,Raza Iqbal,caught,Delawar Khan
1185182,2,11,3,Norway,Tafseer Ali,caught and bowled,
